Revenue_ID,Drug_ID,Year,Total_Revenue
R-5773,D-255,2016,685459.48
R-5774,D-9723,2017,1059989.74
R-5775,D-8277,2020,1410845.5
R-5776,D-2110,2018,1893164.67
R-5777,D-961,2021,1505303.13
R-5778,D-4825,2023,1857344.34
R-5779,D-8531,2020,846716.38
R-5780,D-1832,2023,214301.3
R-5781,D-6659,2021,1089194.98
R-5782,D-1563,2019,1131901.57
R-5783,D-1042,2018,150746.05
R-5784,D-3098,2018,1327387.5
R-5785,D-4094,2016,1390023.0
R-5786,D-7030,2016,352707.89
R-5787,D-2828,2019,1844895.47
R-5788,D-9127,2020,1720320.02
R-5789,D-9000,2024,1683431.15
R-5790,D-6051,2018,776478.49
R-5791,D-7840,2024,683425.85
R-5792,D-1019,2017,233849.06
R-5793,D-1690,2015,318161.99
R-5794,D-6105,2022,1727879.17
R-5795,D-8908,2022,253877.81
R-5796,D-9908,2015,691294.41
R-5797,D-6678,2023,840151.79
R-5798,D-7741,2018,424166.47
R-5799,D-1771,2024,1359415.38
R-5800,D-9327,2020,1335358.52
R-5801,D-6811,2019,1348076.75
R-5802,D-5708,2015,573297.61
R-5803,D-2614,2021,1379908.57
R-5804,D-7092,2018,1029509.48
R-5805,D-3932,2020,1784876.07
R-5806,D-153,2016,1821401.35
R-5807,D-2714,2021,995846.93
R-5808,D-6660,2015,1786661.27
R-5809,D-6896,2024,684238.66
R-5810,D-8610,2023,902274.55
R-5811,D-760,2019,792466.75
R-5812,D-3345,2016,278470.72
R-5813,D-2272,2019,390997.12
R-5814,D-7262,2020,365822.79
R-5815,D-3428,2019,1968576.26
R-5816,D-9224,2023,333387.51
R-5817,D-9260,2018,256876.84
R-5818,D-6658,2015,800139.44
R-5819,D-7120,2018,1206651.49
R-5820,D-6297,2023,989995.02
R-5821,D-2915,2021,1615076.52
R-5822,D-9433,2015,666786.66
R-5823,D-338,2021,1647248.97
R-5824,D-9460,2020,1272983.49
R-5825,D-1117,2020,533087.94
R-5826,D-3332,2016,237804.83
R-5827,D-7481,2017,159697.59
R-5828,D-4617,2023,1675443.65
R-5829,D-1102,2016,373382.47
R-5830,D-2604,2017,572453.46
R-5831,D-8932,2016,1096231.16
R-5832,D-3425,2023,532886.65
R-5833,D-9611,2019,412773.76
R-5834,D-1171,2015,810001.63
R-5835,D-7241,2022,1294274.24
R-5836,D-5651,2021,227760.74
R-5837,D-6193,2021,1900136.78
R-5838,D-7956,2022,1113350.43
R-5839,D-3497,2018,893155.84
R-5840,D-5553,2024,1244613.47
R-5841,D-758,2015,1287005.63
R-5842,D-8738,2019,960617.22
R-5843,D-2866,2024,1797062.99
R-5844,D-2136,2015,890425.17
R-5845,D-163,2022,59731.45
R-5846,D-4495,2023,1468786.2
R-5847,D-8092,2017,142702.27
R-5848,D-3614,2019,1222378.27
R-5849,D-362,2018,1679118.97
R-5850,D-1559,2018,837444.88
R-5851,D-9713,2021,1981836.01
R-5852,D-2140,2016,1438706.14
R-5853,D-4313,2021,490252.24
R-5854,D-9433,2015,442779.39
R-5855,D-454,2021,1469934.87
R-5856,D-7315,2018,1633738.14
R-5857,D-4582,2015,796791.45
R-5858,D-8356,2017,1953852.05
R-5859,D-8693,2020,394455.26
R-5860,D-2894,2023,419866.75
R-5861,D-4560,2018,711562.72
R-5862,D-1622,2021,1927386.77
R-5863,D-8967,2021,563752.65
R-5864,D-3495,2023,1899805.51
R-5865,D-3546,2017,1364390.33
R-5866,D-5777,2019,1336090.25
R-5867,D-6869,2015,1881319.72
R-5868,D-7657,2021,779494.77
R-5869,D-2411,2018,964518.47
R-5870,D-510,2023,73503.28
R-5871,D-7765,2018,184660.29
R-5872,D-1034,2019,1289439.12
R-5873,D-9639,2021,362521.65
R-5874,D-303,2021,1914740.14
R-5875,D-1792,2016,227080.36
R-5876,D-4434,2016,1392431.62
R-5877,D-7927,2022,147852.92
R-5878,D-3658,2019,710911.68
R-5879,D-4534,2024,1345480.55
R-5880,D-2290,2020,1955845.44
R-5881,D-7663,2018,1624532.59
R-5882,D-2835,2023,752397.88
R-5883,D-2837,2022,1219667.63
R-5884,D-814,2021,754882.37
R-5885,D-8455,2022,483629.13
R-5886,D-9345,2024,984598.18
R-5887,D-6040,2023,323886.34
R-5888,D-8810,2024,207797.16
R-5889,D-169,2022,1679902.19
R-5890,D-423,2021,1090939.22
R-5891,D-1726,2019,1953718.69
R-5892,D-5911,2019,467429.91
R-5893,D-1226,2018,1242121.46
R-5894,D-7599,2018,728917.78
R-5895,D-4645,2016,896731.35
R-5896,D-8848,2017,348160.86
R-5897,D-9720,2020,424679.44
R-5898,D-8268,2019,711205.64
R-5899,D-6713,2022,435429.3
R-5900,D-2172,2020,301759.68
R-5901,D-2085,2021,922675.34
R-5902,D-318,2015,484928.61
R-5903,D-6673,2023,579806.51
R-5904,D-8789,2015,1798545.48
R-5905,D-6878,2015,661691.84
R-5906,D-7875,2022,536160.45
R-5907,D-4008,2024,1609748.0
R-5908,D-6720,2018,1830510.61
R-5909,D-4501,2022,66113.79
R-5910,D-3911,2021,1341783.84
R-5911,D-8753,2017,870859.11
R-5912,D-9772,2017,1232975.45
R-5913,D-4356,2019,897900.55
R-5914,D-1046,2016,833598.02
R-5915,D-6101,2019,91826.71
R-5916,D-2675,2016,1153774.41
R-5917,D-4078,2024,510115.85
R-5918,D-5863,2023,991526.6
R-5919,D-9644,2016,1906230.43
R-5920,D-8532,2015,137330.23
R-5921,D-2999,2017,242906.51
R-5922,D-1012,2020,433110.06
R-5923,D-2214,2015,1110605.66
R-5924,D-9367,2022,187307.39
R-5925,D-686,2023,1003519.58
R-5926,D-1149,2020,1359289.75
R-5927,D-6458,2018,346679.32
R-5928,D-6562,2022,1623136.06
R-5929,D-6036,2018,220394.09
R-5930,D-1729,2018,1278379.36
R-5931,D-5945,2020,1852117.95
R-5932,D-1147,2015,417582.77
R-5933,D-7588,2017,1990215.77
R-5934,D-4305,2015,1055242.86
R-5935,D-8062,2021,479515.16
R-5936,D-7226,2022,210702.94
R-5937,D-2613,2017,1903761.8
R-5938,D-3979,2018,1750478.1
R-5939,D-4612,2023,1241736.71
R-5940,D-3427,2017,950961.54
R-5941,D-7053,2022,975291.44
R-5942,D-6439,2023,1929055.23
R-5943,D-6860,2016,1614767.91
R-5944,D-4628,2019,1601982.5
R-5945,D-7180,2021,1215835.37
R-5946,D-8614,2024,776068.02
R-5947,D-4769,2021,1417472.01
R-5948,D-7066,2022,613112.86
R-5949,D-5499,2021,875795.49
R-5950,D-128,2022,1169002.28
R-5951,D-3561,2016,1289337.88
R-5952,D-3938,2019,1004419.98
R-5953,D-5869,2024,1786246.37
R-5954,D-314,2023,531134.58
R-5955,D-4363,2018,133632.62
R-5956,D-6273,2023,939786.11
R-5957,D-8278,2021,1574651.85
R-5958,D-770,2019,1839431.9
R-5959,D-1676,2023,870807.67
R-5960,D-5256,2023,63177.01
R-5961,D-2202,2022,1034102.0
R-5962,D-7343,2023,521126.42
R-5963,D-6651,2023,1166158.08
R-5964,D-5724,2022,1295276.19
R-5965,D-618,2018,1596432.06
R-5966,D-6439,2023,1270158.3
R-5967,D-551,2016,1329819.7
R-5968,D-4038,2017,807125.32
R-5969,D-606,2024,589411.78
R-5970,D-7448,2019,1413587.77
R-5971,D-5927,2021,466414.73
R-5972,D-8211,2020,412967.06
R-5973,D-5621,2022,111259.49
R-5974,D-6693,2021,1040601.11
R-5975,D-9967,2015,387465.79
R-5976,D-3311,2017,672313.16
R-5977,D-6790,2019,1039253.75
R-5978,D-3817,2024,974373.39
R-5979,D-2167,2016,1708792.43
R-5980,D-2839,2017,1305497.08
R-5981,D-9637,2019,1798893.47
R-5982,D-2012,2021,1363869.96
R-5983,D-9963,2024,1603594.05
R-5984,D-4255,2015,719714.98
R-5985,D-5511,2017,1003356.74
R-5986,D-7947,2020,1781464.97
R-5987,D-6171,2024,1660548.39
R-5988,D-3861,2021,1295190.75
R-5989,D-4180,2023,322456.81
R-5990,D-3581,2016,811562.3
R-5991,D-4060,2021,120245.51
R-5992,D-9802,2021,866330.01
R-5993,D-9531,2019,235271.93
R-5994,D-8156,2015,1477632.58
R-5995,D-1137,2016,538146.92
R-5996,D-2849,2022,1123368.46
R-5997,D-4010,2019,581082.5
R-5998,D-6782,2023,627978.22
R-5999,D-3612,2024,1499691.86
R-6000,D-610,2015,1047086.3
R-6001,D-7148,2024,491627.25
R-6002,D-1928,2015,440933.13
R-6003,D-9945,2016,1408348.22
R-6004,D-3664,2018,1575053.65
R-6005,D-7289,2015,371657.42
R-6006,D-7652,2017,1886864.34
R-6007,D-1011,2023,1663030.23
R-6008,D-6496,2022,437381.67
R-6009,D-1955,2023,440793.07
R-6010,D-8274,2018,908802.3
R-6011,D-7802,2018,1912672.97
R-6012,D-8763,2017,959416.01
R-6013,D-780,2015,770051.52
R-6014,D-1319,2021,654363.21
R-6015,D-8994,2022,579259.0
R-6016,D-7631,2016,591438.18
R-6017,D-1084,2019,789793.26
R-6018,D-6742,2021,72469.91
R-6019,D-6302,2022,426411.54
R-6020,D-9592,2015,79138.83
R-6021,D-9341,2018,1660507.43
R-6022,D-3287,2016,741755.91
R-6023,D-4375,2017,649094.33
R-6024,D-1439,2023,207892.28
R-6025,D-898,2021,273230.14
R-6026,D-5404,2024,651631.73
R-6027,D-5582,2016,333315.35
R-6028,D-6257,2018,1806281.19
R-6029,D-7987,2017,699637.92
R-6030,D-2698,2016,1294985.25
R-6031,D-4325,2019,1275303.01
R-6032,D-2099,2022,817618.11
R-6033,D-7381,2020,181244.54
R-6034,D-4486,2017,1333564.66
R-6035,D-2159,2020,75104.49
R-6036,D-570,2017,1611038.52
R-6037,D-7256,2023,1269488.09
R-6038,D-8400,2019,1793578.94
R-6039,D-4844,2018,146590.42
R-6040,D-2922,2023,500847.06
R-6041,D-7575,2021,1016621.21
R-6042,D-1942,2018,1204992.88
R-6043,D-7510,2017,268199.14
R-6044,D-1039,2017,482733.77
R-6045,D-3148,2017,1367700.22
R-6046,D-7195,2016,922056.93
R-6047,D-5617,2022,255242.1
R-6048,D-6551,2015,105837.65
R-6049,D-5005,2020,1288823.21
R-6050,D-9128,2015,432537.32
R-6051,D-6858,2022,824944.85
R-6052,D-7231,2020,932590.4
R-6053,D-1843,2022,1562311.6
R-6054,D-4320,2023,1796164.29
R-6055,D-3632,2015,1532869.82
R-6056,D-6765,2019,1239254.84
R-6057,D-4530,2022,820233.1
R-6058,D-8722,2024,115936.94
R-6059,D-9411,2024,1950261.43
R-6060,D-3788,2019,65475.77
R-6061,D-6148,2016,1163497.77
R-6062,D-1367,2017,1484674.32
R-6063,D-7554,2021,811007.91
R-6064,D-5158,2019,1616499.66
R-6065,D-9797,2017,1171181.44
R-6066,D-183,2023,217396.33
R-6067,D-8201,2023,442792.64
R-6068,D-8405,2022,1931898.71
R-6069,D-7823,2024,834519.32
R-6070,D-214,2022,1898821.95
R-6071,D-976,2015,1971605.13
R-6072,D-2549,2020,1411019.75
R-6073,D-6041,2018,754378.73
R-6074,D-1766,2017,1486247.56
R-6075,D-8649,2021,1538815.36
R-6076,D-9107,2023,1775835.42
R-6077,D-2804,2021,1637265.61
R-6078,D-9142,2021,1652628.48
R-6079,D-1818,2022,913779.36
R-6080,D-6464,2024,644053.83
R-6081,D-742,2015,1599959.01
R-6082,D-2740,2016,1884218.85
R-6083,D-5339,2021,287394.33
R-6084,D-4094,2023,1282160.05
R-6085,D-3864,2021,784717.43
R-6086,D-4295,2016,132109.78
R-6087,D-4775,2023,903543.18
R-6088,D-1132,2016,1951348.19
R-6089,D-1875,2019,372461.45
R-6090,D-19,2022,205703.43
R-6091,D-2814,2021,845499.58
R-6092,D-2861,2017,426948.92
R-6093,D-547,2017,1869000.49
R-6094,D-1205,2017,399425.03
R-6095,D-3668,2016,1209974.95
R-6096,D-9221,2019,753645.95
R-6097,D-2206,2022,1329063.78
R-6098,D-1171,2016,1987372.62
R-6099,D-6738,2016,163621.52
R-6100,D-408,2024,154987.67
R-6101,D-9397,2020,886900.07
R-6102,D-2288,2017,1629060.69
R-6103,D-2438,2021,1140577.83
R-6104,D-8644,2021,1587713.25
R-6105,D-3097,2020,199417.68
R-6106,D-7514,2018,328800.64
R-6107,D-29,2018,1493013.07
R-6108,D-9781,2015,574705.51
R-6109,D-7979,2021,453808.74
R-6110,D-2853,2022,1508947.89
R-6111,D-6859,2022,794995.77
R-6112,D-4010,2018,1618546.6
R-6113,D-3948,2024,1819122.25
R-6114,D-2434,2020,248591.21
R-6115,D-9254,2019,968842.69
R-6116,D-3208,2019,1319584.61
R-6117,D-3635,2022,615888.14
R-6118,D-854,2020,596922.0
R-6119,D-200,2020,289110.51
R-6120,D-2505,2021,518688.7
R-6121,D-3339,2023,215879.94
R-6122,D-2789,2017,1686169.07
R-6123,D-8894,2020,947798.7
R-6124,D-5289,2019,1149570.39
R-6125,D-2671,2017,278091.26
R-6126,D-1965,2022,1606267.92
R-6127,D-2318,2022,105484.71
R-6128,D-4385,2016,160394.01
R-6129,D-138,2023,1423830.04
R-6130,D-669,2020,178102.19
R-6131,D-6377,2020,330839.59
R-6132,D-2261,2016,1815991.02
R-6133,D-2138,2021,1722526.15
R-6134,D-4433,2023,1913571.76
R-6135,D-1538,2022,468129.28
R-6136,D-7918,2022,907587.59
R-6137,D-4970,2015,342769.78
R-6138,D-8651,2015,1468327.28
R-6139,D-6638,2016,1907637.07
R-6140,D-717,2023,112496.05
R-6141,D-355,2019,1849371.74
R-6142,D-6570,2023,1095108.12
R-6143,D-4405,2019,501966.73
R-6144,D-9700,2020,759604.81
R-6145,D-8390,2021,300892.73
R-6146,D-8254,2019,1285257.16
R-6147,D-2584,2023,631498.39
R-6148,D-4107,2015,1434106.01
R-6149,D-7426,2018,1184777.65
R-6150,D-7117,2020,725190.85
R-6151,D-9981,2021,160926.95
R-6152,D-413,2022,585983.43
R-6153,D-2779,2021,476591.21
R-6154,D-9698,2016,182247.05
R-6155,D-256,2016,669242.91
R-6156,D-2866,2020,1925478.95
R-6157,D-7596,2021,954991.57
R-6158,D-6572,2019,281526.19
R-6159,D-9599,2015,140968.59
R-6160,D-9943,2020,154511.79
R-6161,D-9526,2023,304038.74
R-6162,D-356,2022,1343039.98
R-6163,D-4396,2018,1765241.96
R-6164,D-5166,2019,991787.05
R-6165,D-768,2017,1469824.79
R-6166,D-9143,2017,345579.79
R-6167,D-3055,2017,1218604.5
R-6168,D-269,2020,1539438.02
R-6169,D-2784,2018,653693.36
R-6170,D-7089,2023,798223.24
R-6171,D-2170,2021,1390909.31
R-6172,D-7491,2016,1780482.76
R-6173,D-9029,2023,320730.23
R-6174,D-2706,2016,831639.23
R-6175,D-8046,2022,523428.31
R-6176,D-2642,2018,1707569.29
R-6177,D-5430,2016,1862565.0
R-6178,D-3504,2019,818273.92
R-6179,D-9449,2018,1863939.0
R-6180,D-8616,2015,246957.13
R-6181,D-3101,2024,1448313.82
R-6182,D-8025,2015,968809.81
R-6183,D-4745,2017,188034.94
R-6184,D-5183,2015,860126.79
R-6185,D-3698,2021,864525.08
R-6186,D-7273,2023,1800303.41
R-6187,D-4368,2016,303980.95
R-6188,D-858,2023,1967223.58
R-6189,D-1231,2018,1647255.13
R-6190,D-3055,2021,578454.03
R-6191,D-6302,2024,1317380.21
R-6192,D-8888,2016,959677.86
R-6193,D-4369,2017,598497.06
R-6194,D-592,2019,930209.58
R-6195,D-8787,2023,689733.78
R-6196,D-5639,2024,379091.74
R-6197,D-6823,2022,841018.63
R-6198,D-4793,2016,1893674.92
R-6199,D-3249,2018,748621.05
R-6200,D-2337,2022,863415.5
R-6201,D-155,2018,1127755.2
R-6202,D-6740,2023,786067.01
R-6203,D-5436,2023,1487438.66
R-6204,D-3713,2022,514906.79
R-6205,D-1928,2017,1759389.09
R-6206,D-2388,2019,183401.88
R-6207,D-4320,2015,833338.93
R-6208,D-8495,2015,231875.35
R-6209,D-3914,2017,430018.59
R-6210,D-8713,2019,932739.54
R-6211,D-2898,2018,1171992.05
R-6212,D-7361,2017,1663957.61
R-6213,D-9973,2019,1572646.47
R-6214,D-811,2015,857589.94
R-6215,D-6397,2020,1598492.98
R-6216,D-5183,2015,1675282.65
R-6217,D-4986,2019,1778583.46
R-6218,D-5524,2024,1961627.47
R-6219,D-7394,2016,1190883.75
R-6220,D-3898,2016,746385.28
R-6221,D-4318,2018,1218653.47
R-6222,D-9152,2023,474338.54
R-6223,D-5388,2015,1133751.87
R-6224,D-4465,2023,1335551.21
R-6225,D-1935,2016,840611.61
R-6226,D-3560,2023,1396405.98
R-6227,D-2223,2016,285378.12
R-6228,D-3823,2018,289182.19
R-6229,D-7144,2022,1228615.65
R-6230,D-6245,2024,810961.1
R-6231,D-1180,2022,1157930.99
R-6232,D-6830,2017,184616.7
R-6233,D-3004,2019,1214279.34
R-6234,D-6027,2016,1301889.47
R-6235,D-2985,2022,475116.84
R-6236,D-3660,2019,1104608.37
R-6237,D-527,2017,1041413.51
R-6238,D-9046,2017,584334.56
R-6239,D-1108,2021,1357346.33
R-6240,D-9787,2020,1336958.84
R-6241,D-7556,2019,775689.38
R-6242,D-3562,2023,802884.79
R-6243,D-3152,2023,847314.41
R-6244,D-4290,2020,1086085.13
R-6245,D-4902,2016,1056424.59
R-6246,D-5459,2015,791715.74
R-6247,D-2373,2016,370252.77
R-6248,D-247,2015,512302.61
R-6249,D-4126,2017,299195.65
R-6250,D-5827,2016,78038.18
R-6251,D-2422,2016,1517663.15
R-6252,D-4592,2018,939213.18
R-6253,D-2386,2018,975227.09
R-6254,D-973,2019,1585210.0
R-6255,D-5803,2015,387448.08
R-6256,D-2726,2022,1301932.22
R-6257,D-6776,2023,653484.7
R-6258,D-8058,2016,526992.98
R-6259,D-3306,2019,671277.16
R-6260,D-8493,2017,1794800.12
R-6261,D-8365,2021,1980251.92
R-6262,D-203,2021,1055437.66
R-6263,D-7399,2018,989059.91
R-6264,D-6204,2017,1164392.35
R-6265,D-1863,2022,160714.44
R-6266,D-4074,2020,307857.03
R-6267,D-1974,2024,1170054.13
R-6268,D-8983,2018,137574.95
R-6269,D-7788,2019,705332.67
R-6270,D-6288,2023,1213882.56
R-6271,D-3744,2022,1523509.72
R-6272,D-9990,2020,810254.24
R-6273,D-5542,2020,503247.87
R-6274,D-4758,2018,1125564.8
R-6275,D-686,2020,1543271.7
R-6276,D-397,2020,455057.62
R-6277,D-2805,2024,1434226.24
R-6278,D-2254,2022,363613.49
R-6279,D-144,2023,605417.86
R-6280,D-2600,2022,834223.84
R-6281,D-7116,2024,578912.49
R-6282,D-7469,2024,1096979.46
R-6283,D-9160,2021,1548765.74
R-6284,D-9126,2018,370189.19
R-6285,D-6858,2017,1664281.9
R-6286,D-9585,2018,244669.52
R-6287,D-5895,2023,1474098.83
R-6288,D-1681,2021,1274674.88
R-6289,D-2575,2021,1794492.96
R-6290,D-7820,2019,1709860.6
R-6291,D-30,2017,1822593.23
R-6292,D-5143,2024,53648.17
R-6293,D-8013,2022,1294865.12
R-6294,D-471,2019,1897927.12
R-6295,D-2619,2017,367551.89
R-6296,D-7913,2017,1248404.01
R-6297,D-3123,2019,1918077.77
R-6298,D-339,2019,860400.01
R-6299,D-3809,2016,1249846.42
R-6300,D-8511,2022,691818.68
R-6301,D-3006,2020,89360.7
R-6302,D-961,2018,1234918.46
R-6303,D-890,2024,432290.7
R-6304,D-139,2021,1315377.19
R-6305,D-619,2022,147094.53
R-6306,D-3571,2022,1524337.88
R-6307,D-9628,2020,360732.93
R-6308,D-195,2018,123009.88
R-6309,D-1463,2021,1362629.79
R-6310,D-1793,2017,378648.57
R-6311,D-1001,2016,439685.09
R-6312,D-9161,2015,1984088.5
R-6313,D-803,2017,1993565.21
R-6314,D-829,2022,1976309.25
R-6315,D-9296,2018,199295.4
R-6316,D-2842,2020,793078.74
R-6317,D-9161,2023,323377.64
R-6318,D-2758,2016,482826.89
R-6319,D-1841,2015,1105753.53
R-6320,D-61,2022,1546985.02
R-6321,D-3233,2024,1030012.92
R-6322,D-8911,2015,1842459.91
R-6323,D-8681,2017,1399541.44
R-6324,D-7882,2019,624377.67
R-6325,D-8384,2022,211405.01
R-6326,D-1722,2020,167325.78
R-6327,D-5477,2021,1146845.2
R-6328,D-1877,2022,733217.11
R-6329,D-4757,2015,1887683.2
R-6330,D-1722,2022,487543.62
R-6331,D-7627,2022,1751593.78
R-6332,D-8254,2015,855899.06
R-6333,D-9512,2017,1642374.84
R-6334,D-2631,2016,1042496.03
R-6335,D-6971,2019,1433055.96
R-6336,D-6013,2022,230013.5
R-6337,D-4677,2019,1119237.57
R-6338,D-905,2020,133028.43
R-6339,D-1287,2020,1908153.93
R-6340,D-6455,2015,112136.56
R-6341,D-2887,2016,1926564.43
R-6342,D-4610,2019,1714768.74
R-6343,D-2286,2023,240666.44
R-6344,D-9743,2017,1220620.67
R-6345,D-5818,2018,1001996.53
R-6346,D-6007,2019,704284.04
R-6347,D-6035,2022,1210462.9
R-6348,D-3639,2024,279025.96
R-6349,D-8359,2024,1582811.63
R-6350,D-7903,2018,123169.25
R-6351,D-810,2016,247127.64
R-6352,D-9347,2023,1012469.95
R-6353,D-7836,2019,211462.58
R-6354,D-9522,2020,209554.18
R-6355,D-1463,2022,1500650.57
R-6356,D-5200,2020,1327539.08
R-6357,D-4958,2019,1094570.3
R-6358,D-2604,2018,1002003.67
R-6359,D-2867,2016,1143209.41
R-6360,D-841,2022,325659.54
R-6361,D-5891,2015,1705557.96
R-6362,D-8996,2021,1051900.33
R-6363,D-3265,2022,700587.01
R-6364,D-2265,2023,1679878.99
R-6365,D-8523,2018,1016388.33
R-6366,D-3716,2021,1329294.45
R-6367,D-7693,2022,558035.21
R-6368,D-1027,2021,1958784.11
R-6369,D-6142,2015,987691.93
R-6370,D-8686,2021,1738709.45
R-6371,D-7899,2024,114118.12
R-6372,D-5397,2021,1291758.43
R-6373,D-5113,2023,807013.81
R-6374,D-4170,2022,437363.22
R-6375,D-9995,2024,542953.82
R-6376,D-6639,2024,65817.04
R-6377,D-3514,2017,580046.52
R-6378,D-2975,2023,611190.52
R-6379,D-4352,2021,397956.48
R-6380,D-2467,2018,561703.29
R-6381,D-4773,2015,983183.46
R-6382,D-6421,2023,872203.56
R-6383,D-6636,2017,630463.48
R-6384,D-952,2020,278467.55
R-6385,D-5113,2018,1804430.12
R-6386,D-7952,2024,287487.19
R-6387,D-2972,2015,373849.18
R-6388,D-9815,2015,1980367.63
R-6389,D-4200,2020,1574185.5
R-6390,D-8367,2019,1992137.98
R-6391,D-4374,2018,1515004.27
R-6392,D-2520,2016,1423956.2
R-6393,D-3011,2021,326481.78
R-6394,D-389,2022,120967.59
R-6395,D-377,2015,1436831.91
R-6396,D-239,2019,1479304.64
R-6397,D-1746,2015,1012959.36
R-6398,D-4783,2019,1965035.1
R-6399,D-3667,2024,930389.75
R-6400,D-1605,2017,1377486.1
R-6401,D-652,2017,1472225.72
R-6402,D-1108,2017,317564.62
R-6403,D-7109,2019,1473127.6
R-6404,D-993,2015,1042324.7
R-6405,D-9888,2021,1741219.67
R-6406,D-7233,2021,1538009.1
R-6407,D-424,2021,327740.67
R-6408,D-7058,2015,523151.46
R-6409,D-7523,2021,261661.51
R-6410,D-737,2019,1031791.14
R-6411,D-4169,2015,633515.53
R-6412,D-4003,2021,761397.68
R-6413,D-181,2019,1467606.89
R-6414,D-2631,2021,238653.38
R-6415,D-4474,2017,1832027.85
R-6416,D-1791,2022,1486492.89
R-6417,D-3529,2023,1495253.58
R-6418,D-5708,2023,1806130.84
R-6419,D-513,2021,1892457.96
R-6420,D-8250,2021,1548066.08
R-6421,D-219,2018,507322.93
R-6422,D-6079,2023,131426.56
R-6423,D-4370,2015,1257717.36
R-6424,D-2867,2015,402812.12
R-6425,D-3357,2018,1784139.82
R-6426,D-3614,2018,1017532.93
R-6427,D-5734,2016,1371938.04
R-6428,D-8190,2018,255889.16
R-6429,D-4645,2022,932405.68
R-6430,D-1226,2020,1647571.02
R-6431,D-5834,2023,725867.6
R-6432,D-1982,2022,648447.05
R-6433,D-9011,2023,1014972.1
R-6434,D-2016,2015,1951287.24
R-6435,D-3848,2022,565196.14
R-6436,D-4102,2022,515768.19
R-6437,D-2899,2021,1503363.43
R-6438,D-8884,2022,918998.09
R-6439,D-8423,2022,759740.7
R-6440,D-1841,2020,314702.48
R-6441,D-5936,2023,1182183.71
R-6442,D-1374,2018,1834578.51
R-6443,D-4577,2016,1050782.05
R-6444,D-7236,2018,1930742.14
R-6445,D-3949,2016,1444927.59
R-6446,D-9293,2017,1518403.85
R-6447,D-9425,2024,1013464.83
R-6448,D-153,2022,1648164.65
R-6449,D-5339,2023,1485031.34
R-6450,D-3664,2020,1047445.19
R-6451,D-7608,2020,739827.87
R-6452,D-9504,2017,1335456.78
R-6453,D-9482,2024,277519.45
R-6454,D-9328,2021,1545636.97
R-6455,D-1732,2019,935791.74
R-6456,D-5664,2023,937960.31
R-6457,D-5486,2024,203803.55
R-6458,D-8102,2018,1972198.12
R-6459,D-2450,2024,561630.31
R-6460,D-9047,2023,1417186.26
R-6461,D-7914,2023,1403911.27
R-6462,D-6339,2021,1578655.87
R-6463,D-9014,2016,1988458.51
R-6464,D-4952,2016,1225168.67
R-6465,D-1630,2018,1676080.41
R-6466,D-8550,2024,1182408.58
R-6467,D-1677,2020,1713579.06
R-6468,D-6944,2020,195532.65
R-6469,D-2088,2019,62578.54
R-6470,D-9098,2018,1939383.26
R-6471,D-3067,2019,819200.2
R-6472,D-6356,2015,641228.03
R-6473,D-1886,2020,1278455.56
R-6474,D-3257,2019,243901.12
R-6475,D-6454,2016,1855583.65
R-6476,D-2336,2021,1199465.22
R-6477,D-4267,2017,1996351.14
R-6478,D-3833,2020,690680.75
R-6479,D-4784,2020,1716274.7
R-6480,D-1942,2023,1098459.35
R-6481,D-9425,2015,1070223.49
R-6482,D-1387,2023,596991.87
R-6483,D-7589,2016,785466.86
R-6484,D-3263,2022,1155623.28
R-6485,D-9404,2023,1975374.76
R-6486,D-5237,2021,1306739.21
R-6487,D-9256,2024,462920.98
R-6488,D-3753,2022,1476185.3
R-6489,D-2489,2022,236274.92
R-6490,D-9712,2017,669335.55
R-6491,D-5907,2023,1196548.72
R-6492,D-5007,2023,1474979.48
R-6493,D-4364,2022,1601177.1
R-6494,D-464,2018,498083.26
R-6495,D-5490,2021,421209.43
R-6496,D-5241,2015,455414.95
R-6497,D-4392,2020,581358.96
R-6498,D-6322,2016,292172.99
R-6499,D-3873,2016,1271481.27
R-6500,D-2296,2015,396915.9
R-6501,D-1422,2018,1291960.33
