Inventory_ID,Drug_ID,Stock_Level,Last_Restock_Date
I-5276,D-4115,4688,2025-02-04
I-5277,D-5748,8533,2025-01-02
I-5278,D-9247,9896,2025-01-22
I-5279,D-4685,4873,2025-02-06
I-5280,D-257,4998,2025-01-10
I-5281,D-6537,740,2025-02-05
I-5282,D-4712,6179,2025-01-09
I-5283,D-6130,3766,2025-01-04
I-5284,D-2018,5555,2025-01-26
I-5285,D-2294,4036,2025-02-02
I-5286,D-5344,6971,2025-02-17
I-5287,D-9061,885,2025-01-30
I-5288,D-1721,4174,2025-02-17
I-5289,D-4922,8463,2025-01-03
I-5290,D-4624,5491,2025-01-13
I-5291,D-5556,5685,2025-01-07
I-5292,D-4247,6750,2025-02-17
I-5293,D-2414,8001,2025-01-03
I-5294,D-2915,4085,2025-01-30
I-5295,D-816,9864,2025-01-04
I-5296,D-4050,5971,2025-02-18
I-5297,D-4668,3739,2025-01-01
I-5298,D-326,9215,2025-01-01
I-5299,D-4985,7463,2025-01-26
I-5300,D-15,4430,2025-02-01
I-5301,D-2020,6275,2025-02-15
I-5302,D-1065,4183,2025-01-25
I-5303,D-3572,4379,2025-02-13
I-5304,D-5076,1096,2025-02-14
I-5305,D-9887,1141,2025-01-04
I-5306,D-9985,3228,2025-01-07
I-5307,D-7988,3160,2025-02-18
I-5308,D-6442,7340,2025-02-03
I-5309,D-2589,3279,2025-01-20
I-5310,D-2262,7187,2025-01-01
I-5311,D-4214,9561,2025-02-12
I-5312,D-5715,1225,2025-02-08
I-5313,D-6264,1759,2025-02-04
I-5314,D-9041,7602,2025-01-09
I-5315,D-8038,6136,2025-02-01
I-5316,D-8385,6092,2025-01-26
I-5317,D-1601,7675,2025-02-18
I-5318,D-408,4339,2025-01-31
I-5319,D-5226,2138,2025-01-13
I-5320,D-4654,1159,2025-02-10
I-5321,D-416,7480,2025-02-04
I-5322,D-4609,3697,2025-01-09
I-5323,D-7200,617,2025-01-10
I-5324,D-8212,9028,2025-02-14
I-5325,D-9523,81,2025-01-26
I-5326,D-5034,6907,2025-02-01
I-5327,D-3156,8652,2025-01-09
I-5328,D-9577,6827,2025-02-07
I-5329,D-2944,4668,2025-02-13
I-5330,D-8208,619,2025-01-02
I-5331,D-3087,4071,2025-01-14
I-5332,D-9981,5389,2025-02-05
I-5333,D-2167,6893,2025-02-16
I-5334,D-8234,3441,2025-02-13
I-5335,D-5391,775,2025-02-14
I-5336,D-3653,7905,2025-01-18
I-5337,D-8607,8149,2025-01-02
I-5338,D-7765,3141,2025-01-31
I-5339,D-119,9484,2025-01-26
I-5340,D-3566,2499,2025-01-31
I-5341,D-8125,5091,2025-01-12
I-5342,D-5161,7277,2025-01-19
I-5343,D-214,6693,2025-02-09
I-5344,D-7426,6172,2025-02-15
I-5345,D-7884,2653,2025-01-10
I-5346,D-2692,5292,2025-01-25
I-5347,D-8013,3144,2025-01-12
I-5348,D-9594,8342,2025-01-01
I-5349,D-9493,7020,2025-02-11
I-5350,D-203,3246,2025-02-04
I-5351,D-9196,332,2025-01-24
I-5352,D-8220,6810,2025-02-02
I-5353,D-1596,3547,2025-02-08
I-5354,D-231,1409,2025-02-08
I-5355,D-9367,6085,2025-01-22
I-5356,D-1740,3810,2025-02-02
I-5357,D-1893,9518,2025-02-06
I-5358,D-7199,2163,2025-02-03
I-5359,D-6633,1978,2025-01-23
I-5360,D-2107,457,2025-01-22
I-5361,D-6307,1773,2025-02-15
I-5362,D-3940,9429,2025-01-28
I-5363,D-7801,7598,2025-01-23
I-5364,D-8329,4133,2025-01-16
I-5365,D-3008,7666,2025-02-08
I-5366,D-158,9515,2025-01-26
I-5367,D-656,1919,2025-02-18
I-5368,D-1550,6181,2025-01-22
I-5369,D-242,7580,2025-01-26
I-5370,D-9898,4758,2025-02-03
I-5371,D-1505,8744,2025-02-05
I-5372,D-9473,8595,2025-02-06
I-5373,D-5053,2391,2025-01-19
I-5374,D-297,5317,2025-01-27
I-5375,D-9513,3944,2025-01-15
I-5376,D-3136,6585,2025-01-05
I-5377,D-6770,3388,2025-02-17
I-5378,D-8214,2887,2025-02-05
I-5379,D-5353,9259,2025-01-17
I-5380,D-1802,255,2025-02-02
I-5381,D-3932,6156,2025-01-27
I-5382,D-4605,2532,2025-02-04
I-5383,D-9908,5727,2025-02-09
I-5384,D-8780,7283,2025-01-16
I-5385,D-2668,2486,2025-02-15
I-5386,D-8107,2864,2025-02-04
I-5387,D-3290,3303,2025-01-19
I-5388,D-4464,8354,2025-02-17
I-5389,D-9735,5175,2025-02-06
I-5390,D-2155,1945,2025-02-06
I-5391,D-9383,4145,2025-01-27
I-5392,D-5059,2463,2025-01-12
I-5393,D-4271,8863,2025-02-04
I-5394,D-6795,9687,2025-01-11
I-5395,D-4335,5149,2025-02-10
I-5396,D-3390,4004,2025-02-18
I-5397,D-9699,3686,2025-01-26
I-5398,D-9738,7324,2025-01-29
I-5399,D-4461,9358,2025-01-31
I-5400,D-4633,6257,2025-01-09
I-5401,D-9884,2120,2025-01-19
I-5402,D-7763,8296,2025-02-13
I-5403,D-8605,8055,2025-01-31
I-5404,D-555,7622,2025-01-07
I-5405,D-4681,1875,2025-02-03
I-5406,D-8958,2828,2025-01-11
I-5407,D-1146,7907,2025-02-08
I-5408,D-168,8235,2025-02-07
I-5409,D-9868,2439,2025-02-11
I-5410,D-818,3291,2025-01-03
I-5411,D-5689,2554,2025-01-25
I-5412,D-6946,3271,2025-02-15
I-5413,D-5640,2900,2025-02-09
I-5414,D-4877,1763,2025-02-10
I-5415,D-6194,6304,2025-01-16
I-5416,D-3803,7967,2025-01-27
I-5417,D-6811,8888,2025-02-05
I-5418,D-4218,8077,2025-02-01
I-5419,D-1395,7706,2025-01-18
I-5420,D-9879,6648,2025-01-28
I-5421,D-6690,9556,2025-01-30
I-5422,D-6717,913,2025-01-27
I-5423,D-4857,2779,2025-01-04
I-5424,D-6099,1129,2025-02-10
I-5425,D-5965,219,2025-01-29
I-5426,D-4520,8028,2025-01-26
I-5427,D-3666,4452,2025-01-08
I-5428,D-6867,5258,2025-01-28
I-5429,D-7965,4781,2025-02-18
I-5430,D-1806,1604,2025-02-03
I-5431,D-814,4807,2025-01-17
I-5432,D-8130,4087,2025-01-01
I-5433,D-7862,9291,2025-02-16
I-5434,D-137,6130,2025-01-01
I-5435,D-2021,2071,2025-02-11
I-5436,D-7825,7296,2025-01-18
I-5437,D-7334,4863,2025-01-24
I-5438,D-968,7109,2025-01-25
I-5439,D-1299,3570,2025-01-11
I-5440,D-8363,7923,2025-01-29
I-5441,D-1617,2218,2025-01-22
I-5442,D-2999,452,2025-01-03
I-5443,D-3697,9773,2025-01-09
I-5444,D-4370,9570,2025-01-28
I-5445,D-4941,2780,2025-01-10
I-5446,D-6828,1062,2025-02-03
I-5447,D-6261,1385,2025-02-16
I-5448,D-5463,6679,2025-01-30
I-5449,D-9200,6015,2025-01-28
I-5450,D-9463,8311,2025-01-23
I-5451,D-1090,2965,2025-01-21
I-5452,D-2942,6300,2025-01-13
I-5453,D-3292,1314,2025-01-31
I-5454,D-8953,283,2025-01-11
I-5455,D-7777,5370,2025-01-15
I-5456,D-1349,6641,2025-01-21
I-5457,D-9682,6454,2025-01-12
I-5458,D-7446,2565,2025-01-03
I-5459,D-3067,9083,2025-02-17
I-5460,D-7436,4069,2025-02-18
I-5461,D-6510,477,2025-01-28
I-5462,D-9983,7398,2025-01-04
I-5463,D-7615,3561,2025-01-24
I-5464,D-6552,3804,2025-01-09
I-5465,D-7731,8504,2025-01-20
I-5466,D-8525,4331,2025-02-06
I-5467,D-4602,7657,2025-01-27
I-5468,D-1807,6127,2025-01-16
I-5469,D-2509,8630,2025-01-04
I-5470,D-4091,4346,2025-01-31
I-5471,D-1841,816,2025-01-21
I-5472,D-5538,6932,2025-01-27
I-5473,D-6147,1334,2025-02-16
I-5474,D-1734,8781,2025-02-03
I-5475,D-1113,2156,2025-01-24
I-5476,D-3693,5820,2025-01-16
I-5477,D-3589,2333,2025-02-11
I-5478,D-4584,9107,2025-01-26
I-5479,D-8757,2615,2025-01-16
I-5480,D-5024,2129,2025-01-18
I-5481,D-6537,5385,2025-02-12
I-5482,D-3634,2977,2025-01-26
I-5483,D-7362,8424,2025-01-23
I-5484,D-925,2550,2025-02-17
I-5485,D-669,2033,2025-02-02
I-5486,D-4453,5425,2025-01-04
I-5487,D-4290,1902,2025-01-28
I-5488,D-6779,9224,2025-01-17
I-5489,D-4447,3163,2025-01-22
I-5490,D-1561,1732,2025-02-08
I-5491,D-9475,645,2025-01-23
I-5492,D-8717,4319,2025-01-12
I-5493,D-243,5130,2025-02-02
I-5494,D-8666,2548,2025-01-18
I-5495,D-1157,3981,2025-01-11
I-5496,D-5928,9182,2025-01-23
I-5497,D-6277,5830,2025-01-02
I-5498,D-5098,9870,2025-01-26
I-5499,D-3876,3658,2025-01-05
I-5500,D-9717,1763,2025-02-10
I-5501,D-2761,4479,2025-01-26
I-5502,D-1599,8497,2025-01-31
I-5503,D-1716,4294,2025-01-23
I-5504,D-9621,638,2025-02-15
I-5505,D-3010,7954,2025-02-17
I-5506,D-1665,5508,2025-02-12
I-5507,D-3391,9802,2025-02-07
I-5508,D-3636,581,2025-02-02
I-5509,D-989,3354,2025-01-13
I-5510,D-1798,4351,2025-01-29
I-5511,D-9989,4682,2025-01-20
I-5512,D-849,7150,2025-01-20
I-5513,D-6333,7463,2025-01-07
I-5514,D-8009,2798,2025-01-14
I-5515,D-7259,1167,2025-02-09
I-5516,D-4200,2953,2025-02-02
I-5517,D-6176,4996,2025-02-17
I-5518,D-8208,8814,2025-01-22
I-5519,D-839,9502,2025-02-11
I-5520,D-3327,8710,2025-01-18
I-5521,D-9942,7664,2025-02-15
I-5522,D-12,9417,2025-02-09
I-5523,D-7787,69,2025-01-19
I-5524,D-5736,1701,2025-01-04
I-5525,D-6692,8200,2025-01-03
I-5526,D-2042,1732,2025-01-02
I-5527,D-1500,4798,2025-01-17
I-5528,D-3595,3212,2025-01-11
I-5529,D-8438,8880,2025-01-13
I-5530,D-9439,5691,2025-01-18
I-5531,D-678,9882,2025-02-07
I-5532,D-5013,8207,2025-01-20
I-5533,D-964,1233,2025-02-09
I-5534,D-6714,5823,2025-02-14
I-5535,D-2386,8434,2025-01-01
I-5536,D-6830,6294,2025-01-01
I-5537,D-7999,9400,2025-01-19
I-5538,D-4955,8794,2025-01-17
I-5539,D-9653,5049,2025-01-14
I-5540,D-1282,4794,2025-02-15
I-5541,D-7249,8829,2025-01-20
I-5542,D-4567,1949,2025-02-08
I-5543,D-5944,2375,2025-01-07
I-5544,D-5274,401,2025-01-11
I-5545,D-4727,5086,2025-01-18
I-5546,D-6759,3367,2025-02-07
I-5547,D-8432,1486,2025-01-18
I-5548,D-1311,9106,2025-01-19
I-5549,D-5544,339,2025-01-22
I-5550,D-9809,9597,2025-02-06
I-5551,D-5316,9626,2025-01-01
I-5552,D-7221,4026,2025-01-24
I-5553,D-6503,7796,2025-01-16
I-5554,D-6740,6158,2025-01-26
I-5555,D-2664,8929,2025-01-23
I-5556,D-5782,8562,2025-01-26
I-5557,D-8393,5483,2025-02-07
I-5558,D-6174,5951,2025-01-03
I-5559,D-6889,2297,2025-01-15
I-5560,D-6198,3913,2025-01-15
I-5561,D-3170,7678,2025-01-01
I-5562,D-549,3365,2025-02-09
I-5563,D-4127,6451,2025-01-12
I-5564,D-9512,1946,2025-01-28
I-5565,D-7085,9069,2025-01-23
I-5566,D-6305,932,2025-02-18
I-5567,D-1589,2390,2025-02-08
I-5568,D-8710,4651,2025-01-21
I-5569,D-957,2338,2025-01-22
I-5570,D-3732,9789,2025-02-05
I-5571,D-2459,9951,2025-01-12
I-5572,D-466,71,2025-01-25
I-5573,D-5817,3566,2025-02-17
I-5574,D-3517,8031,2025-02-04
I-5575,D-788,3046,2025-02-04
I-5576,D-6287,3743,2025-01-13
I-5577,D-5025,2994,2025-02-07
I-5578,D-9260,1753,2025-01-03
I-5579,D-520,749,2025-01-15
I-5580,D-8213,3526,2025-01-15
I-5581,D-5616,1581,2025-01-28
I-5582,D-8284,2049,2025-02-07
I-5583,D-7496,3230,2025-01-12
I-5584,D-9395,9676,2025-01-18
I-5585,D-4238,9740,2025-02-12
I-5586,D-1494,5961,2025-02-03
I-5587,D-4886,6005,2025-02-05
I-5588,D-8322,2339,2025-02-06
I-5589,D-671,6830,2025-02-15
I-5590,D-482,5960,2025-01-10
I-5591,D-8455,2852,2025-01-05
I-5592,D-3529,5832,2025-01-13
I-5593,D-501,5357,2025-02-16
I-5594,D-2386,1069,2025-02-01
I-5595,D-4439,8548,2025-02-07
I-5596,D-9052,7322,2025-02-17
I-5597,D-8751,2443,2025-01-07
I-5598,D-7519,8115,2025-02-02
I-5599,D-6889,4092,2025-02-04
I-5600,D-4833,9848,2025-01-30
I-5601,D-6334,4840,2025-02-14
I-5602,D-1528,1177,2025-01-22
I-5603,D-1389,6324,2025-01-18
I-5604,D-3776,8363,2025-01-22
I-5605,D-2680,7450,2025-01-02
I-5606,D-9346,3385,2025-01-19
I-5607,D-8469,696,2025-02-04
I-5608,D-9053,2153,2025-01-23
I-5609,D-3467,1336,2025-01-01
I-5610,D-3340,2775,2025-02-04
I-5611,D-3588,2226,2025-02-10
I-5612,D-6989,9576,2025-02-17
I-5613,D-2013,2472,2025-01-21
I-5614,D-6686,2903,2025-02-14
I-5615,D-7241,5903,2025-01-10
I-5616,D-9643,8138,2025-02-13
I-5617,D-964,5816,2025-01-11
I-5618,D-330,5255,2025-01-21
I-5619,D-7767,6106,2025-02-07
I-5620,D-1044,2589,2025-02-07
I-5621,D-1291,1856,2025-01-16
I-5622,D-7852,6100,2025-01-07
I-5623,D-7263,9522,2025-01-10
I-5624,D-5553,7472,2025-01-25
I-5625,D-8354,8537,2025-02-06
I-5626,D-436,3950,2025-01-29
I-5627,D-2619,9177,2025-02-01
I-5628,D-1714,5751,2025-01-24
I-5629,D-8772,5212,2025-02-08
I-5630,D-8621,5700,2025-01-10
I-5631,D-3300,84,2025-02-11
I-5632,D-4451,9141,2025-01-27
I-5633,D-2882,6462,2025-02-09
I-5634,D-9327,3619,2025-01-23
I-5635,D-554,7232,2025-01-26
I-5636,D-3499,6618,2025-01-26
I-5637,D-8722,7314,2025-02-18
I-5638,D-193,6411,2025-01-16
I-5639,D-6673,4756,2025-01-21
I-5640,D-9509,1113,2025-01-07
I-5641,D-6028,1378,2025-01-12
I-5642,D-1490,3441,2025-01-20
I-5643,D-3296,9824,2025-01-11
I-5644,D-1481,3722,2025-01-25
I-5645,D-9977,9491,2025-02-01
I-5646,D-1831,3223,2025-02-02
I-5647,D-1446,8505,2025-01-18
I-5648,D-8049,1600,2025-02-08
I-5649,D-6539,3405,2025-02-02
I-5650,D-9844,8717,2025-01-12
I-5651,D-3654,370,2025-02-03
I-5652,D-1750,3097,2025-01-26
I-5653,D-1875,2678,2025-02-17
I-5654,D-550,200,2025-02-12
I-5655,D-3712,7579,2025-02-03
I-5656,D-1788,4523,2025-02-14
I-5657,D-240,9481,2025-01-10
I-5658,D-310,3316,2025-01-05
I-5659,D-2766,2507,2025-01-31
I-5660,D-6398,763,2025-01-04
I-5661,D-7774,338,2025-01-02
I-5662,D-9766,5829,2025-01-03
I-5663,D-9304,3996,2025-01-23
I-5664,D-3293,5348,2025-01-08
I-5665,D-5156,1454,2025-02-17
I-5666,D-7587,4985,2025-01-28
I-5667,D-514,9889,2025-01-16
I-5668,D-1816,8910,2025-01-02
I-5669,D-7333,4160,2025-01-13
I-5670,D-7110,2787,2025-01-26
I-5671,D-3417,2588,2025-02-07
I-5672,D-1326,8825,2025-01-27
I-5673,D-9538,9609,2025-02-12
I-5674,D-7773,1330,2025-01-03
I-5675,D-6750,1955,2025-01-19
I-5676,D-1182,9520,2025-01-15
I-5677,D-3233,2035,2025-01-19
I-5678,D-8571,2525,2025-02-02
I-5679,D-6437,2311,2025-01-18
I-5680,D-9348,539,2025-01-17
I-5681,D-1008,7943,2025-01-30
I-5682,D-6200,9464,2025-01-03
I-5683,D-327,962,2025-01-12
I-5684,D-1906,7762,2025-01-10
I-5685,D-8178,8366,2025-02-13
I-5686,D-4972,3443,2025-02-16
I-5687,D-2668,4448,2025-02-16
I-5688,D-9912,7893,2025-01-02
I-5689,D-661,3731,2025-01-18
I-5690,D-6361,6785,2025-01-18
I-5691,D-2128,4472,2025-01-16
I-5692,D-9576,6774,2025-01-18
I-5693,D-8753,2301,2025-01-22
I-5694,D-1518,5780,2025-01-14
I-5695,D-4162,8117,2025-02-14
I-5696,D-5285,6466,2025-01-21
I-5697,D-1521,9714,2025-01-12
I-5698,D-694,3957,2025-01-28
I-5699,D-5212,3107,2025-01-22
I-5700,D-9585,2139,2025-01-10
I-5701,D-6200,2508,2025-01-24
I-5702,D-2099,8882,2025-01-28
I-5703,D-5675,255,2025-01-05
I-5704,D-4364,7250,2025-01-22
I-5705,D-4938,4582,2025-02-05
I-5706,D-9482,950,2025-01-17
I-5707,D-484,3046,2025-01-19
I-5708,D-8987,3107,2025-01-13
I-5709,D-7908,4602,2025-02-16
I-5710,D-9121,6818,2025-02-10
I-5711,D-730,5761,2025-01-18
I-5712,D-1167,2459,2025-01-15
I-5713,D-5197,6789,2025-01-10
I-5714,D-8231,8967,2025-02-03
I-5715,D-8358,1997,2025-01-15
I-5716,D-4299,3495,2025-02-17
I-5717,D-8963,3103,2025-02-04
I-5718,D-371,4361,2025-01-05
I-5719,D-1719,6242,2025-01-27
I-5720,D-4142,9345,2025-02-14
I-5721,D-868,8097,2025-02-01
I-5722,D-8300,4994,2025-01-19
I-5723,D-410,8938,2025-02-17
I-5724,D-9693,6241,2025-01-17
I-5725,D-9696,8259,2025-02-06
I-5726,D-1118,4611,2025-01-31
I-5727,D-2243,5686,2025-01-24
I-5728,D-5407,4182,2025-01-01
I-5729,D-204,9641,2025-02-06
I-5730,D-3702,8363,2025-01-29
I-5731,D-7630,3921,2025-02-14
I-5732,D-5443,9027,2025-02-18
I-5733,D-4869,4235,2025-02-05
I-5734,D-5450,9279,2025-01-26
I-5735,D-911,7227,2025-01-06
I-5736,D-6065,924,2025-02-16
I-5737,D-8974,267,2025-01-17
I-5738,D-732,2297,2025-02-04
I-5739,D-9170,5842,2025-01-03
I-5740,D-943,9587,2025-01-26
I-5741,D-1753,2305,2025-02-10
I-5742,D-5447,7122,2025-01-27
I-5743,D-6056,7218,2025-02-05
I-5744,D-5131,5304,2025-01-04
I-5745,D-5618,7477,2025-01-12
I-5746,D-1417,3921,2025-02-14
I-5747,D-4112,1329,2025-01-23
I-5748,D-777,3246,2025-01-30
I-5749,D-3234,3814,2025-01-18
I-5750,D-4181,5529,2025-01-07
I-5751,D-8033,4861,2025-01-24
I-5752,D-9265,2291,2025-01-18
I-5753,D-4751,7249,2025-01-06
I-5754,D-7787,1432,2025-02-09
I-5755,D-7481,5699,2025-02-08
I-5756,D-6166,2190,2025-01-17
I-5757,D-4549,3986,2025-02-08
I-5758,D-6617,3224,2025-01-07
I-5759,D-3622,6958,2025-01-06
I-5760,D-8107,1728,2025-01-12
I-5761,D-7857,9795,2025-01-03
I-5762,D-2429,3559,2025-01-23
I-5763,D-2235,6843,2025-02-14
I-5764,D-8084,8948,2025-02-17
I-5765,D-4631,1210,2025-01-13
I-5766,D-5228,4842,2025-01-18
I-5767,D-1375,5287,2025-01-16
I-5768,D-7664,4460,2025-01-15
I-5769,D-7421,9489,2025-02-10
I-5770,D-6412,1724,2025-02-08
I-5771,D-3939,2202,2025-01-23
I-5772,D-649,3213,2025-01-25
I-5773,D-4683,4575,2025-02-15
I-5774,D-9926,4030,2025-02-07
I-5775,D-3891,4065,2025-01-08
I-5776,D-1051,5763,2025-01-31
I-5777,D-5517,7430,2025-02-07
I-5778,D-3185,9273,2025-01-15
I-5779,D-1873,6586,2025-01-27
I-5780,D-1393,1329,2025-01-04
I-5781,D-4156,2923,2025-01-21
I-5782,D-1710,2881,2025-01-21
I-5783,D-2210,7778,2025-01-01
I-5784,D-4000,6025,2025-02-18
I-5785,D-3841,1167,2025-02-01
I-5786,D-1798,3732,2025-01-17
I-5787,D-7717,4596,2025-01-24
I-5788,D-3502,5257,2025-02-02
I-5789,D-8749,3463,2025-01-31
I-5790,D-3558,4906,2025-02-04
I-5791,D-6522,481,2025-01-10
I-5792,D-4820,4913,2025-01-11
I-5793,D-2071,8299,2025-02-17
I-5794,D-8324,2518,2025-01-21
I-5795,D-5369,2137,2025-01-15
I-5796,D-5265,6206,2025-02-03
I-5797,D-1311,1302,2025-01-15
I-5798,D-5192,6146,2025-01-18
I-5799,D-3670,5973,2025-02-07
I-5800,D-915,197,2025-01-14
I-5801,D-6961,9397,2025-02-10
I-5802,D-3148,8204,2025-01-22
I-5803,D-3176,6536,2025-02-02
I-5804,D-7806,1814,2025-02-07
I-5805,D-8132,2896,2025-01-26
I-5806,D-3917,8939,2025-02-03
I-5807,D-1679,4544,2025-01-04
I-5808,D-9005,4134,2025-02-03
I-5809,D-149,8026,2025-02-16
I-5810,D-9363,3641,2025-01-23
I-5811,D-3231,2334,2025-02-10
I-5812,D-3299,1852,2025-01-23
I-5813,D-2505,5219,2025-01-04
I-5814,D-8772,7866,2025-01-17
I-5815,D-1342,1090,2025-01-23
I-5816,D-3661,6765,2025-01-15
I-5817,D-8263,2191,2025-02-07
I-5818,D-4970,2093,2025-01-29
I-5819,D-449,7067,2025-01-20
I-5820,D-3556,9324,2025-02-04
I-5821,D-9191,8659,2025-01-12
I-5822,D-3479,3850,2025-01-14
I-5823,D-6959,3917,2025-02-15
I-5824,D-5019,7003,2025-02-04
I-5825,D-2638,816,2025-01-03
I-5826,D-5809,8487,2025-01-13
I-5827,D-1070,4299,2025-02-01
I-5828,D-1473,3698,2025-01-30
I-5829,D-7357,1771,2025-01-12
I-5830,D-9861,8176,2025-02-02
I-5831,D-189,984,2025-02-15
I-5832,D-8600,3861,2025-01-16
I-5833,D-7528,5069,2025-01-03
I-5834,D-5369,6338,2025-01-21
I-5835,D-8015,6245,2025-01-16
I-5836,D-7560,5296,2025-01-12
I-5837,D-8087,2250,2025-01-03
I-5838,D-7610,81,2025-01-08
I-5839,D-4903,3066,2025-02-08
I-5840,D-5053,9593,2025-01-11
I-5841,D-6332,6570,2025-02-13
I-5842,D-2779,1566,2025-02-07
I-5843,D-112,7770,2025-01-10
I-5844,D-6303,9702,2025-01-08
I-5845,D-61,2853,2025-02-11
I-5846,D-9635,7746,2025-01-18
I-5847,D-740,3274,2025-01-04
I-5848,D-1317,7708,2025-02-08
I-5849,D-61,1694,2025-02-14
I-5850,D-936,2565,2025-01-30
I-5851,D-9674,3916,2025-01-06
I-5852,D-5807,9996,2025-01-16
I-5853,D-8899,2005,2025-01-04
I-5854,D-6077,3347,2025-01-17
I-5855,D-83,579,2025-01-19
I-5856,D-9409,4685,2025-02-07
I-5857,D-1433,4038,2025-02-11
I-5858,D-1783,1276,2025-02-01
I-5859,D-5337,1261,2025-01-19
I-5860,D-3300,2129,2025-02-06
I-5861,D-2478,2631,2025-02-07
I-5862,D-2309,9624,2025-02-08
I-5863,D-7855,2074,2025-02-15
I-5864,D-6310,8258,2025-01-24
I-5865,D-689,5173,2025-01-21
I-5866,D-3419,4979,2025-02-12
I-5867,D-5019,7035,2025-01-11
I-5868,D-8982,8878,2025-01-19
I-5869,D-4423,4117,2025-01-01
I-5870,D-7407,7276,2025-01-18
I-5871,D-8702,5919,2025-01-26
I-5872,D-8293,2031,2025-01-26
I-5873,D-784,5390,2025-02-10
I-5874,D-194,3821,2025-01-19
I-5875,D-4292,7762,2025-01-23
I-5876,D-7534,7279,2025-01-31
I-5877,D-2866,7608,2025-01-21
I-5878,D-4210,1115,2025-01-12
I-5879,D-6058,8761,2025-02-09
I-5880,D-7862,3283,2025-01-04
I-5881,D-1168,1389,2025-01-26
I-5882,D-2870,6461,2025-01-21
I-5883,D-6522,4520,2025-01-17
I-5884,D-8083,651,2025-01-13
I-5885,D-7655,8039,2025-02-16
I-5886,D-2784,4638,2025-01-12
I-5887,D-8655,4976,2025-02-12
I-5888,D-116,8829,2025-01-23
I-5889,D-7296,6747,2025-02-11
I-5890,D-2800,2485,2025-01-27
I-5891,D-853,7943,2025-01-24
I-5892,D-816,137,2025-01-13
I-5893,D-9822,1387,2025-02-10
I-5894,D-881,2405,2025-02-18
I-5895,D-1049,7084,2025-01-09
I-5896,D-5691,9106,2025-02-05
I-5897,D-4602,686,2025-02-04
I-5898,D-7089,6582,2025-02-13
I-5899,D-6196,1786,2025-02-05
I-5900,D-9025,3954,2025-01-06
I-5901,D-599,3760,2025-01-09
I-5902,D-7972,6500,2025-01-17
I-5903,D-9834,6045,2025-01-30
I-5904,D-7430,5875,2025-02-18
I-5905,D-8905,706,2025-01-13
I-5906,D-4292,7954,2025-02-13
I-5907,D-2896,5861,2025-01-09
I-5908,D-5919,1094,2025-01-31
I-5909,D-5172,6837,2025-01-12
I-5910,D-3403,913,2025-01-28
I-5911,D-9473,4865,2025-02-13
I-5912,D-6507,3771,2025-01-27
I-5913,D-1439,6368,2025-01-01
I-5914,D-1375,2453,2025-01-02
I-5915,D-6602,5227,2025-01-09
I-5916,D-9000,3617,2025-01-20
I-5917,D-4649,2970,2025-01-05
I-5918,D-7220,8343,2025-01-18
I-5919,D-8380,3430,2025-02-18
I-5920,D-702,2442,2025-01-30
I-5921,D-5079,6141,2025-01-06
I-5922,D-118,7509,2025-02-15
I-5923,D-5805,974,2025-01-21
I-5924,D-7788,2407,2025-02-09
I-5925,D-2971,3292,2025-01-19
I-5926,D-4684,7022,2025-02-02
I-5927,D-5551,9718,2025-01-28
I-5928,D-8572,2816,2025-01-20
I-5929,D-9610,3206,2025-01-11
I-5930,D-8182,9022,2025-01-13
I-5931,D-4932,5344,2025-01-22
I-5932,D-1567,9691,2025-02-15
I-5933,D-9778,9752,2025-01-24
I-5934,D-6517,1347,2025-01-13
I-5935,D-4361,6775,2025-01-31
I-5936,D-5455,7702,2025-01-26
I-5937,D-3258,2515,2025-02-17
I-5938,D-7728,9381,2025-01-30
I-5939,D-5210,9809,2025-02-14
I-5940,D-7996,8443,2025-02-08
I-5941,D-3293,9620,2025-02-12
I-5942,D-9873,8545,2025-01-16
I-5943,D-4191,5580,2025-02-03
I-5944,D-2238,7574,2025-01-23
I-5945,D-6194,5926,2025-02-16
I-5946,D-6212,6199,2025-01-30
I-5947,D-1106,2104,2025-02-12
I-5948,D-651,9832,2025-01-17
I-5949,D-9818,2447,2025-02-14
I-5950,D-9946,7949,2025-01-03
I-5951,D-5927,2347,2025-02-15
I-5952,D-8798,2054,2025-02-06
I-5953,D-3612,1199,2025-01-19
I-5954,D-3919,1174,2025-01-13
I-5955,D-88,3834,2025-02-12
I-5956,D-6008,1086,2025-01-25
I-5957,D-3885,4311,2025-01-30
I-5958,D-9649,5032,2025-01-26
I-5959,D-8984,8671,2025-01-17
I-5960,D-1447,784,2025-02-11
I-5961,D-9478,4458,2025-01-11
I-5962,D-3264,2792,2025-01-11
I-5963,D-7387,6636,2025-01-03
I-5964,D-2023,3835,2025-01-27
I-5965,D-7851,4551,2025-02-11
I-5966,D-5770,9187,2025-02-17
I-5967,D-9438,1310,2025-02-07
I-5968,D-2530,4998,2025-01-29
I-5969,D-8025,2221,2025-02-17
I-5970,D-1080,1670,2025-01-21
I-5971,D-1231,1801,2025-02-06
I-5972,D-4942,4139,2025-01-04
I-5973,D-7373,4508,2025-01-13
I-5974,D-9649,8272,2025-01-22
I-5975,D-3170,3740,2025-01-09
I-5976,D-4752,3898,2025-01-02
I-5977,D-4994,9895,2025-02-04
I-5978,D-2579,4589,2025-01-29
I-5979,D-3450,6325,2025-01-17
