Sale_ID,Drug_ID,Quantity_Sold,Revenue,Sale_Date,Region
S-5159,D-9299,56,3544.63,2021-06-03,Birmingham
S-5160,D-8180,3,443.78,2021-07-25,Manchester
S-5161,D-5412,68,3625.13,2020-03-12,Manchester
S-5162,D-5802,83,406.08,2021-01-23,Manchester
S-5163,D-8030,23,2544.84,2021-12-29,Liverpool
S-5164,D-689,64,2128.84,2022-02-20,London
S-5165,D-9121,55,3068.56,2020-09-05,Manchester
S-5166,D-2792,16,4437.57,2021-10-16,Liverpool
S-5167,D-6579,3,4454.88,2021-06-02,Leeds
S-5168,D-8060,2,2160.97,2023-05-18,Birmingham
S-5169,D-8986,22,4540.41,2020-11-16,Liverpool
S-5170,D-6250,92,3628.17,2020-10-23,Manchester
S-5171,D-5343,29,2726.09,2020-07-17,Birmingham
S-5172,D-765,46,2575.11,2024-01-10,London
S-5173,D-4304,10,3261.53,2024-08-30,Liverpool
S-5174,D-4438,85,157.26,2020-06-16,Leeds
S-5175,D-4747,18,3527.34,2020-03-22,Manchester
S-5176,D-1498,4,3086.78,2023-05-18,Liverpool
S-5177,D-4899,80,1513.44,2024-06-15,Birmingham
S-5178,D-4572,98,4500.76,2020-09-15,Leeds
S-5179,D-2252,34,4013.87,2020-11-18,Birmingham
S-5180,D-4270,47,4479.44,2022-03-26,Birmingham
S-5181,D-2375,76,2934.68,2021-04-27,Leeds
S-5182,D-6626,91,904.24,2020-09-18,Liverpool
S-5183,D-8089,100,1256.18,2023-04-26,London
S-5184,D-308,50,3738.13,2022-08-19,Manchester
S-5185,D-8685,75,2503.11,2021-12-13,Manchester
S-5186,D-8828,15,2572.5,2022-02-07,London
S-5187,D-993,43,3588.89,2022-06-01,Liverpool
S-5188,D-5678,100,4365.91,2023-10-08,London
S-5189,D-715,61,3597.78,2021-01-27,London
S-5190,D-1062,27,2660.86,2021-02-11,Birmingham
S-5191,D-5381,91,2946.49,2024-06-24,Liverpool
S-5192,D-2030,34,3256.82,2021-06-14,Birmingham
S-5193,D-3725,77,821.21,2020-03-29,London
S-5194,D-7181,34,414.83,2020-04-19,London
S-5195,D-8386,25,3993.21,2023-01-13,Liverpool
S-5196,D-6801,72,4978.9,2022-10-07,Liverpool
S-5197,D-2897,45,2841.76,2024-01-19,Birmingham
S-5198,D-6730,82,3987.77,2023-12-22,London
S-5199,D-8354,85,3473.29,2024-08-06,Birmingham
S-5200,D-4130,55,4600.91,2022-04-26,Leeds
S-5201,D-7279,26,2455.81,2024-08-31,Liverpool
S-5202,D-705,27,1225.4,2023-10-14,Liverpool
S-5203,D-4806,62,3663.9,2021-02-23,Leeds
S-5204,D-2343,46,794.18,2024-08-02,Birmingham
S-5205,D-4175,73,4484.99,2021-07-04,Manchester
S-5206,D-1029,66,4262.03,2025-01-09,Birmingham
S-5207,D-6734,89,4591.18,2025-01-30,London
S-5208,D-9232,93,2538.81,2023-11-19,Leeds
S-5209,D-8273,35,4983.02,2024-10-18,Liverpool
S-5210,D-1908,76,2255.09,2023-09-13,Birmingham
S-5211,D-4831,89,1261.34,2024-06-14,London
S-5212,D-2456,11,269.63,2024-07-16,Birmingham
S-5213,D-92,32,3161.93,2022-08-20,Birmingham
S-5214,D-7296,94,3829.55,2022-12-14,London
S-5215,D-6262,70,1410.57,2024-02-05,Liverpool
S-5216,D-8831,95,128.83,2024-08-03,Birmingham
S-5217,D-1288,61,4737.92,2021-12-06,Liverpool
S-5218,D-7195,91,1096.91,2020-10-05,Liverpool
S-5219,D-174,68,3832.1,2023-10-04,Birmingham
S-5220,D-723,64,1420.15,2022-08-14,Birmingham
S-5221,D-7032,1,842.21,2023-02-10,Leeds
S-5222,D-8764,15,1315.95,2023-07-04,Liverpool
S-5223,D-1275,72,1528.8,2022-03-18,Manchester
S-5224,D-4337,67,1406.91,2021-04-28,Leeds
S-5225,D-3604,12,3814.56,2022-08-01,Manchester
S-5226,D-6979,81,551.33,2020-02-02,London
S-5227,D-5898,85,2530.05,2020-01-01,Birmingham
S-5228,D-9450,89,1724.59,2024-06-13,Leeds
S-5229,D-7740,91,1388.33,2021-02-27,London
S-5230,D-2526,88,3768.87,2022-12-04,Leeds
S-5231,D-3697,12,312.31,2022-06-09,Liverpool
S-5232,D-9765,16,1154.21,2023-12-28,Birmingham
S-5233,D-7660,93,739.89,2024-07-20,Manchester
S-5234,D-6414,30,3384.68,2020-01-26,Birmingham
S-5235,D-6736,30,1030.07,2024-03-08,London
S-5236,D-1717,61,370.91,2024-01-22,Birmingham
S-5237,D-777,79,422.19,2022-07-19,Manchester
S-5238,D-5127,42,2251.95,2020-01-29,Liverpool
S-5239,D-4122,86,435.73,2023-08-30,Birmingham
S-5240,D-1991,21,4343.94,2022-06-29,Birmingham
S-5241,D-7521,27,151.95,2025-01-28,Birmingham
S-5242,D-1369,26,3242.05,2021-12-19,London
S-5243,D-5283,13,3720.84,2020-01-23,Leeds
S-5244,D-619,35,2278.71,2024-08-30,London
S-5245,D-480,31,2932.72,2023-03-06,Liverpool
S-5246,D-8099,22,4069.66,2021-08-08,London
S-5247,D-7085,36,4650.64,2023-07-03,London
S-5248,D-228,11,1275.19,2024-10-07,Manchester
S-5249,D-1317,81,1620.31,2023-09-20,Manchester
S-5250,D-7491,57,544.46,2023-05-11,Manchester
S-5251,D-5700,2,3380.59,2022-02-15,Liverpool
S-5252,D-1817,86,4338.87,2021-05-22,Birmingham
S-5253,D-8797,60,4917.14,2023-04-25,Liverpool
S-5254,D-98,98,1573.98,2023-03-21,Liverpool
S-5255,D-90,98,1806.17,2021-11-16,Leeds
S-5256,D-7353,13,1677.93,2022-03-28,Leeds
S-5257,D-7754,19,3465.64,2020-09-03,Manchester
S-5258,D-9071,63,1096.41,2023-08-04,Liverpool
S-5259,D-4103,65,374.35,2022-01-14,Liverpool
S-5260,D-2934,63,1945.07,2024-05-24,Manchester
S-5261,D-8306,99,872.57,2022-04-24,Birmingham
S-5262,D-4653,78,4213.8,2022-06-03,Manchester
S-5263,D-6025,54,1537.81,2024-07-10,Birmingham
S-5264,D-5941,31,4488.72,2022-04-15,London
S-5265,D-7481,32,4734.84,2023-07-06,Liverpool
S-5266,D-7157,96,2395.88,2021-08-07,Leeds
S-5267,D-1682,66,3942.03,2020-07-31,London
S-5268,D-8675,63,3959.06,2021-07-20,Birmingham
S-5269,D-7011,98,4186.23,2021-02-28,Leeds
S-5270,D-7917,79,4612.93,2022-06-18,London
S-5271,D-7901,83,3093.81,2020-12-08,Leeds
S-5272,D-750,6,528.31,2023-11-15,Leeds
S-5273,D-7102,66,2398.24,2023-11-07,Liverpool
S-5274,D-7011,93,2195.45,2022-04-25,Birmingham
S-5275,D-7998,9,2712.86,2024-03-08,Leeds
S-5276,D-2151,25,3539.39,2021-08-06,Liverpool
S-5277,D-1513,87,2858.74,2022-09-23,London
S-5278,D-9898,23,2143.51,2020-03-01,Birmingham
S-5279,D-2611,23,3647.0,2021-04-17,Liverpool
S-5280,D-2898,95,197.23,2020-06-03,Leeds
S-5281,D-9065,7,933.69,2024-07-20,Manchester
S-5282,D-3811,65,2974.88,2020-03-09,London
S-5283,D-4906,19,1898.12,2021-07-31,London
S-5284,D-9605,24,3576.16,2020-11-13,Leeds
S-5285,D-1923,7,3179.13,2022-05-26,Manchester
S-5286,D-4243,40,384.42,2022-04-16,Liverpool
S-5287,D-3364,37,558.09,2021-01-23,Leeds
S-5288,D-175,67,4832.93,2023-09-24,Liverpool
S-5289,D-9698,38,1612.12,2020-01-26,Birmingham
S-5290,D-2475,85,330.14,2021-12-24,Liverpool
S-5291,D-1815,92,242.39,2020-10-07,Birmingham
S-5292,D-5938,31,3664.59,2021-04-13,London
S-5293,D-2596,41,835.23,2020-02-15,Manchester
S-5294,D-7414,15,4612.31,2024-03-13,Manchester
S-5295,D-2896,78,3213.76,2021-11-05,Leeds
S-5296,D-5957,63,1136.84,2022-11-28,Liverpool
S-5297,D-7951,66,1995.83,2023-07-29,Liverpool
S-5298,D-8762,100,573.73,2022-08-26,Liverpool
S-5299,D-3639,100,2445.88,2024-03-28,London
S-5300,D-3216,72,2831.94,2023-02-27,Birmingham
S-5301,D-6928,13,4240.34,2023-12-11,Birmingham
S-5302,D-7600,54,1692.56,2020-04-08,Birmingham
S-5303,D-4594,33,682.45,2022-10-23,Liverpool
S-5304,D-892,76,4448.59,2020-09-06,London
S-5305,D-8584,46,4472.03,2021-03-29,Leeds
S-5306,D-9441,61,4172.46,2020-06-23,Liverpool
S-5307,D-1676,15,2617.65,2022-04-07,Leeds
S-5308,D-2795,98,4927.68,2023-05-04,Birmingham
S-5309,D-737,5,1618.98,2020-08-09,London
S-5310,D-5658,38,4556.18,2024-08-14,Manchester
S-5311,D-9716,19,4714.03,2023-12-31,Leeds
S-5312,D-9569,86,4138.61,2021-07-18,London
S-5313,D-4385,44,1444.08,2021-08-20,Birmingham
S-5314,D-4696,80,2863.13,2022-02-15,London
S-5315,D-7624,76,1929.62,2023-03-31,Leeds
S-5316,D-6408,3,311.09,2020-02-09,London
S-5317,D-9682,2,1572.79,2021-01-13,Leeds
S-5318,D-8740,91,3253.46,2022-02-12,Liverpool
S-5319,D-8840,81,3728.68,2023-04-10,Manchester
S-5320,D-480,24,3325.08,2023-10-08,Leeds
S-5321,D-1485,66,526.88,2022-02-06,Manchester
S-5322,D-2890,38,3765.92,2020-04-14,Birmingham
S-5323,D-2707,22,170.41,2021-09-10,Birmingham
S-5324,D-5608,18,1370.38,2023-12-02,Liverpool
S-5325,D-6636,36,4055.74,2020-10-18,London
S-5326,D-2115,98,3822.52,2024-06-07,Birmingham
S-5327,D-997,13,2448.9,2021-10-09,Manchester
S-5328,D-8719,64,4214.52,2024-01-09,Liverpool
S-5329,D-3542,6,4459.57,2023-04-23,London
S-5330,D-6799,91,4161.0,2022-08-27,Leeds
S-5331,D-1574,16,2838.64,2022-09-30,Manchester
S-5332,D-239,70,4127.31,2021-05-07,London
S-5333,D-9165,100,1724.17,2020-05-11,Leeds
S-5334,D-8843,84,721.7,2024-09-03,London
S-5335,D-628,29,1199.32,2024-06-06,Manchester
S-5336,D-2437,81,910.48,2021-01-14,London
S-5337,D-5861,13,3767.02,2022-02-26,Manchester
S-5338,D-8043,31,4376.03,2024-02-04,Birmingham
S-5339,D-631,64,1548.25,2022-07-17,Leeds
S-5340,D-1145,64,1241.36,2021-09-09,Birmingham
S-5341,D-6610,87,3425.76,2023-01-24,Manchester
S-5342,D-2760,36,1675.84,2020-06-10,Birmingham
S-5343,D-775,27,3295.36,2021-11-07,Manchester
S-5344,D-6525,33,4322.33,2020-12-16,Manchester
S-5345,D-3948,5,3448.31,2022-01-03,Birmingham
S-5346,D-7499,29,462.14,2023-09-10,London
S-5347,D-1021,8,1157.44,2022-10-05,Manchester
S-5348,D-3711,44,3766.2,2020-02-16,Liverpool
S-5349,D-6090,95,173.87,2021-06-03,Liverpool
S-5350,D-5523,86,795.58,2022-05-07,Liverpool
S-5351,D-5763,61,4144.32,2024-12-21,Manchester
S-5352,D-1731,74,1656.52,2021-01-06,London
S-5353,D-5211,22,783.04,2023-05-14,Liverpool
S-5354,D-2020,43,1720.13,2022-01-25,Leeds
S-5355,D-6414,91,4307.57,2020-01-28,Birmingham
S-5356,D-7179,82,215.07,2020-05-10,Liverpool
S-5357,D-6207,12,952.23,2024-12-10,Liverpool
S-5358,D-1260,64,1620.02,2024-01-16,London
S-5359,D-7137,29,505.13,2025-01-26,Leeds
S-5360,D-6773,29,4075.66,2021-04-26,London
S-5361,D-2486,32,3941.33,2023-02-27,Manchester
S-5362,D-9381,45,2419.47,2020-10-05,Leeds
S-5363,D-6650,67,361.14,2022-02-11,Leeds
S-5364,D-5689,15,2589.51,2021-05-04,Birmingham
S-5365,D-8876,30,4306.09,2024-04-02,Birmingham
S-5366,D-6498,53,4099.83,2020-10-10,London
S-5367,D-3160,65,1088.23,2022-11-17,London
S-5368,D-6321,21,2586.8,2020-07-05,London
S-5369,D-891,98,2026.47,2020-07-04,London
S-5370,D-2176,21,275.01,2023-01-09,Manchester
S-5371,D-5895,7,569.1,2021-04-23,London
S-5372,D-3990,11,589.61,2024-07-24,London
S-5373,D-6156,81,1201.28,2020-11-29,Birmingham
S-5374,D-8413,43,4212.2,2021-01-25,London
S-5375,D-7999,20,1177.2,2024-02-24,Manchester
S-5376,D-3081,79,3595.1,2021-12-23,Liverpool
S-5377,D-2365,89,2966.01,2022-09-11,London
S-5378,D-994,63,650.28,2024-09-30,Birmingham
S-5379,D-2428,79,3786.6,2022-12-15,Birmingham
S-5380,D-2913,54,3555.71,2023-09-25,Birmingham
S-5381,D-5345,71,2904.38,2021-08-22,Manchester
S-5382,D-4521,48,4219.09,2020-03-07,Liverpool
S-5383,D-5892,37,4140.92,2023-03-19,Liverpool
S-5384,D-754,52,3355.16,2023-01-17,London
S-5385,D-9005,23,2317.79,2021-02-22,Birmingham
S-5386,D-322,11,1503.12,2022-02-17,London
S-5387,D-6345,12,2161.52,2020-05-02,London
S-5388,D-4395,50,1545.96,2024-02-16,Birmingham
S-5389,D-301,58,1239.84,2023-09-21,Birmingham
S-5390,D-7196,2,4948.74,2024-10-02,Manchester
S-5391,D-9162,82,376.63,2022-07-04,Leeds
S-5392,D-7588,7,4101.58,2024-08-13,Leeds
S-5393,D-3348,54,1163.25,2024-03-02,Liverpool
S-5394,D-9157,22,4411.35,2021-08-12,Liverpool
S-5395,D-8160,6,3365.24,2024-10-26,Birmingham
S-5396,D-1588,66,4228.04,2021-08-02,Liverpool
S-5397,D-8779,18,3539.53,2024-08-15,Leeds
S-5398,D-3279,14,2782.87,2022-12-16,Leeds
S-5399,D-4711,17,498.52,2022-10-02,London
S-5400,D-1922,35,679.63,2023-12-26,Leeds
S-5401,D-917,2,3346.94,2022-05-05,London
S-5402,D-834,59,4929.12,2025-02-03,Birmingham
S-5403,D-74,100,1257.39,2024-09-18,Leeds
S-5404,D-7161,85,115.74,2021-05-13,Birmingham
S-5405,D-6382,49,4377.98,2020-08-01,Manchester
S-5406,D-5286,56,714.61,2024-07-08,Liverpool
S-5407,D-8846,37,844.8,2021-04-26,London
S-5408,D-4799,93,4760.06,2023-10-28,Birmingham
S-5409,D-8443,82,2723.35,2022-07-07,London
S-5410,D-4706,82,263.68,2022-03-29,Leeds
S-5411,D-3947,44,3770.82,2024-08-09,Birmingham
S-5412,D-9234,86,4038.7,2023-02-14,Birmingham
S-5413,D-3792,28,1452.36,2023-11-11,Liverpool
S-5414,D-448,50,408.75,2020-01-03,Birmingham
S-5415,D-96,20,2890.06,2024-04-20,London
S-5416,D-4533,74,4277.25,2023-03-23,Manchester
S-5417,D-7055,17,1332.21,2021-07-30,Liverpool
S-5418,D-1016,15,1277.0,2020-02-28,Manchester
S-5419,D-3689,97,4680.41,2023-02-05,Leeds
S-5420,D-5132,90,1267.22,2022-01-11,London
S-5421,D-6785,32,429.33,2022-09-23,London
S-5422,D-22,93,4090.24,2020-07-15,Manchester
S-5423,D-8744,43,4189.83,2024-08-01,Manchester
S-5424,D-9982,6,4371.54,2023-04-18,Manchester
S-5425,D-8135,82,3516.2,2021-08-12,London
S-5426,D-626,13,1967.04,2024-06-16,Birmingham
S-5427,D-6289,14,4313.44,2024-03-25,Birmingham
S-5428,D-4521,31,1828.96,2024-09-09,Leeds
S-5429,D-9261,35,2074.59,2021-04-23,Leeds
S-5430,D-4014,33,2801.92,2022-05-29,Liverpool
S-5431,D-7706,78,4351.13,2022-09-29,Manchester
S-5432,D-6111,49,390.53,2023-06-27,Liverpool
S-5433,D-88,70,866.02,2022-09-27,Liverpool
S-5434,D-4664,89,770.18,2020-12-09,Leeds
S-5435,D-4631,75,3228.59,2020-10-26,London
S-5436,D-7660,42,188.39,2024-06-13,Manchester
S-5437,D-835,4,1030.96,2020-07-26,Leeds
S-5438,D-5160,76,3562.76,2020-05-16,Birmingham
S-5439,D-9085,17,3801.75,2021-02-07,Birmingham
S-5440,D-3975,73,4772.8,2021-07-09,Birmingham
S-5441,D-946,11,3403.51,2020-04-07,Leeds
S-5442,D-4306,68,2925.11,2021-09-19,Birmingham
S-5443,D-7699,37,3510.36,2020-11-28,Leeds
S-5444,D-242,66,2304.56,2024-02-16,Leeds
S-5445,D-2073,75,1910.92,2021-08-18,Liverpool
S-5446,D-8005,76,1140.53,2020-11-02,Birmingham
S-5447,D-8680,33,1002.41,2020-04-08,Manchester
S-5448,D-9453,46,3912.19,2024-11-09,Liverpool
S-5449,D-387,35,1471.93,2023-04-22,Birmingham
S-5450,D-2619,86,1693.94,2024-03-02,Liverpool
S-5451,D-7463,93,2776.13,2024-06-21,London
S-5452,D-6971,75,3448.04,2025-01-08,London
S-5453,D-4308,36,4404.41,2022-03-06,Birmingham
S-5454,D-6035,95,3011.45,2020-06-01,Liverpool
S-5455,D-1861,77,1349.56,2023-02-12,Manchester
S-5456,D-3082,57,655.18,2021-11-16,Leeds
S-5457,D-72,19,919.48,2020-08-08,Birmingham
S-5458,D-783,46,660.26,2020-02-10,Birmingham
S-5459,D-5254,38,1400.27,2021-10-10,Manchester
S-5460,D-819,60,3671.87,2024-03-06,Manchester
S-5461,D-1938,19,2989.08,2020-09-05,Leeds
S-5462,D-8937,85,2581.58,2023-12-25,London
S-5463,D-5371,98,1206.51,2020-07-07,Leeds
S-5464,D-8044,8,189.31,2023-01-26,London
S-5465,D-5381,37,2303.6,2024-09-29,London
S-5466,D-4896,63,2279.63,2023-07-16,Liverpool
S-5467,D-7901,33,469.77,2023-02-20,London
S-5468,D-3437,40,3468.5,2020-06-30,Leeds
S-5469,D-8883,17,2163.68,2022-04-05,Liverpool
S-5470,D-8323,87,393.55,2024-07-01,Manchester
S-5471,D-4,14,3706.34,2020-05-06,Leeds
S-5472,D-8880,58,2851.89,2020-08-06,Manchester
S-5473,D-4633,47,4041.67,2022-08-02,Leeds
S-5474,D-2949,53,1180.03,2020-08-30,Birmingham
S-5475,D-7942,30,637.93,2021-11-01,Liverpool
S-5476,D-5038,73,4648.66,2024-06-01,London
S-5477,D-400,33,4045.2,2020-10-28,Manchester
S-5478,D-6272,76,1614.1,2020-11-10,Liverpool
S-5479,D-2621,1,3073.67,2021-12-18,London
S-5480,D-8365,34,2867.89,2024-07-09,Birmingham
S-5481,D-2697,50,1094.27,2023-04-12,London
S-5482,D-8215,42,567.13,2021-08-11,London
S-5483,D-5334,13,1861.07,2021-08-23,London
S-5484,D-44,37,3287.55,2024-06-22,Manchester
S-5485,D-7282,39,1281.22,2022-02-11,Liverpool
S-5486,D-2684,34,3121.64,2024-11-06,Birmingham
S-5487,D-5644,40,2374.49,2021-07-09,Leeds
S-5488,D-5157,54,4640.94,2024-09-30,Manchester
S-5489,D-3666,89,1090.01,2024-09-30,London
S-5490,D-3012,47,2522.14,2023-07-13,Manchester
S-5491,D-216,63,1704.0,2020-11-23,London
S-5492,D-6070,40,4104.34,2024-11-26,Leeds
S-5493,D-2295,67,4683.98,2023-01-17,Liverpool
S-5494,D-8786,9,2776.94,2023-11-26,Leeds
S-5495,D-5911,38,590.24,2023-08-19,Leeds
S-5496,D-1196,95,1006.15,2020-11-19,Liverpool
S-5497,D-5237,41,3338.21,2021-06-02,London
S-5498,D-6059,21,1351.33,2021-07-14,London
S-5499,D-919,41,212.82,2024-09-04,Liverpool
S-5500,D-1919,18,4497.65,2023-06-01,Liverpool
S-5501,D-3089,91,3386.62,2024-04-17,Birmingham
S-5502,D-5399,66,261.24,2022-11-14,Liverpool
S-5503,D-2573,97,1632.65,2021-05-06,London
S-5504,D-4144,66,1066.88,2024-07-16,Birmingham
S-5505,D-7670,69,4211.87,2025-02-06,Birmingham
S-5506,D-1321,86,1737.17,2023-10-08,Birmingham
S-5507,D-1506,51,2744.59,2022-12-30,Liverpool
S-5508,D-7172,39,2711.91,2022-09-06,Manchester
S-5509,D-9059,49,1783.92,2024-09-05,Manchester
S-5510,D-8359,41,3231.31,2022-10-05,Leeds
S-5511,D-7766,3,1006.7,2023-02-28,Birmingham
S-5512,D-5662,72,2847.12,2023-07-05,Liverpool
S-5513,D-221,79,4770.34,2023-08-30,Liverpool
S-5514,D-5922,30,1410.09,2022-10-01,Birmingham
S-5515,D-2001,4,4883.29,2022-01-17,Liverpool
S-5516,D-3413,33,2699.55,2024-10-15,Leeds
S-5517,D-1973,31,2506.03,2024-08-22,London
S-5518,D-8694,11,4906.32,2021-10-26,Birmingham
S-5519,D-4379,61,2492.51,2023-03-11,Birmingham
S-5520,D-1439,72,3546.13,2024-09-05,Liverpool
S-5521,D-8404,38,3640.29,2022-02-28,Leeds
S-5522,D-402,20,4361.83,2023-01-23,Birmingham
S-5523,D-5880,10,4584.87,2023-11-06,Leeds
S-5524,D-1517,31,1797.42,2023-10-22,London
S-5525,D-4744,77,3178.54,2023-05-18,Leeds
S-5526,D-1669,13,4692.02,2020-01-01,Birmingham
S-5527,D-2084,29,286.39,2020-04-17,London
S-5528,D-362,100,4186.71,2022-06-02,Leeds
S-5529,D-54,56,4042.42,2025-01-24,Leeds
S-5530,D-8071,90,1622.88,2020-02-20,London
S-5531,D-4232,78,641.69,2024-05-27,Leeds
S-5532,D-684,80,1577.73,2021-02-23,Birmingham
S-5533,D-4504,64,783.48,2022-07-26,Leeds
S-5534,D-6123,44,2709.15,2020-01-21,Leeds
S-5535,D-1110,34,2601.6,2022-07-22,London
S-5536,D-5427,68,455.97,2021-11-20,Birmingham
S-5537,D-7010,29,3637.55,2021-10-29,Liverpool
S-5538,D-9511,79,4706.15,2022-09-05,London
S-5539,D-9892,28,3576.41,2020-03-08,Manchester
S-5540,D-3488,63,4389.11,2022-05-07,Manchester
S-5541,D-3544,63,2506.91,2024-09-16,Liverpool
S-5542,D-2524,62,3284.84,2024-05-07,Liverpool
S-5543,D-7747,17,4656.85,2024-09-24,Manchester
S-5544,D-6672,96,2476.1,2024-11-08,Birmingham
S-5545,D-2383,100,3145.64,2024-11-10,London
S-5546,D-6270,57,3099.41,2021-04-25,London
S-5547,D-9204,95,4212.88,2020-10-19,Manchester
S-5548,D-9368,16,3744.33,2020-04-27,London
S-5549,D-9567,47,1073.78,2023-12-01,Birmingham
S-5550,D-4346,33,3391.5,2023-01-09,Manchester
S-5551,D-7342,20,4115.05,2021-04-30,London
S-5552,D-3705,21,128.05,2021-03-06,Leeds
S-5553,D-8372,33,1906.63,2022-04-03,Liverpool
S-5554,D-7627,15,494.54,2023-02-14,London
S-5555,D-3328,22,4877.91,2024-12-13,Manchester
S-5556,D-689,41,1897.47,2022-02-15,Manchester
S-5557,D-9296,98,3284.91,2021-12-24,London
S-5558,D-2472,1,127.32,2022-03-07,Manchester
S-5559,D-6057,92,1329.94,2022-07-22,Birmingham
S-5560,D-2920,27,1839.52,2020-10-12,Liverpool
S-5561,D-3337,68,3608.76,2024-11-07,Liverpool
S-5562,D-9876,87,3710.26,2023-05-27,Liverpool
S-5563,D-794,27,1232.09,2024-11-03,Liverpool
S-5564,D-6152,36,1518.31,2021-11-06,Leeds
S-5565,D-840,97,1325.73,2020-08-27,Liverpool
S-5566,D-6013,13,1435.01,2022-10-05,Leeds
S-5567,D-6763,24,646.94,2024-02-08,Leeds
S-5568,D-3256,37,4530.53,2021-06-21,Liverpool
S-5569,D-6742,61,2855.51,2024-02-26,London
S-5570,D-744,18,2606.42,2024-11-25,Liverpool
S-5571,D-7192,24,800.68,2020-10-23,Birmingham
S-5572,D-1327,30,2006.87,2025-01-23,London
S-5573,D-2437,59,2405.19,2022-07-22,London
S-5574,D-4943,19,1526.47,2020-04-26,Leeds
S-5575,D-2017,6,1271.32,2024-11-25,London
S-5576,D-3336,57,2513.14,2023-03-31,Leeds
S-5577,D-7819,39,4763.59,2020-08-31,London
S-5578,D-3362,9,645.83,2020-06-22,London
S-5579,D-9991,77,1389.48,2022-11-04,Liverpool
S-5580,D-4868,62,4633.4,2022-12-16,Manchester
S-5581,D-1419,45,799.62,2023-09-11,Leeds
S-5582,D-2244,28,203.36,2023-07-18,Leeds
S-5583,D-5128,62,4903.54,2021-01-09,Liverpool
S-5584,D-8769,7,348.19,2021-12-05,Liverpool
S-5585,D-1139,87,620.72,2025-02-14,Manchester
S-5586,D-9298,7,3466.71,2020-02-05,Manchester
S-5587,D-3635,55,136.36,2023-04-03,Birmingham
S-5588,D-7050,31,3075.4,2020-06-17,Leeds
S-5589,D-6380,21,444.13,2022-08-04,Birmingham
S-5590,D-9480,31,3250.17,2024-06-17,Birmingham
S-5591,D-4705,77,161.07,2020-05-07,London
S-5592,D-3108,78,1787.24,2022-09-19,Birmingham
S-5593,D-7057,72,4874.25,2024-08-04,Liverpool
S-5594,D-4874,85,2394.15,2024-10-21,London
S-5595,D-3401,81,3983.96,2021-04-09,Manchester
S-5596,D-7005,72,924.27,2022-10-12,Birmingham
S-5597,D-5734,63,4274.19,2024-04-09,Manchester
S-5598,D-3195,59,4540.78,2021-11-16,Birmingham
S-5599,D-1377,27,1336.52,2021-04-20,Leeds
S-5600,D-5018,29,1597.72,2020-06-05,London
S-5601,D-5163,48,3707.47,2023-05-05,Liverpool
S-5602,D-9768,21,1510.88,2023-10-16,London
S-5603,D-4587,13,4701.46,2025-01-23,London
S-5604,D-6109,1,1734.57,2024-11-22,London
S-5605,D-6893,68,1575.63,2024-04-17,Manchester
S-5606,D-9043,44,1377.74,2020-10-06,Birmingham
S-5607,D-1923,68,3788.4,2021-11-20,Liverpool
S-5608,D-6032,25,4526.33,2023-09-03,London
S-5609,D-520,82,4865.05,2022-06-19,Birmingham
S-5610,D-8898,59,4473.18,2023-05-10,Leeds
S-5611,D-9563,47,203.16,2021-04-04,Manchester
S-5612,D-5237,46,2622.41,2021-02-14,Manchester
S-5613,D-1784,88,4487.64,2022-11-10,Birmingham
S-5614,D-4810,70,2817.56,2020-09-13,Leeds
S-5615,D-6251,23,2688.38,2024-01-18,Birmingham
S-5616,D-3813,54,2713.13,2024-11-10,Manchester
S-5617,D-1767,29,577.61,2020-06-02,Liverpool
S-5618,D-8751,21,2031.32,2024-08-30,Birmingham
S-5619,D-7336,12,1241.66,2023-05-25,Liverpool
S-5620,D-9021,68,2340.14,2022-03-26,Birmingham
S-5621,D-9486,78,517.71,2020-09-21,London
S-5622,D-7847,36,4435.02,2023-05-23,Liverpool
S-5623,D-6732,99,3452.24,2024-04-08,Manchester
S-5624,D-3740,99,2723.37,2023-09-11,Liverpool
S-5625,D-3930,48,3888.07,2021-02-09,Leeds
S-5626,D-760,13,2503.85,2021-02-23,Birmingham
S-5627,D-2110,94,3977.12,2024-02-03,Manchester
S-5628,D-3252,8,4110.23,2024-10-03,Leeds
S-5629,D-129,72,4556.62,2021-09-07,Leeds
S-5630,D-4608,67,698.0,2024-02-24,Manchester
S-5631,D-2551,45,1966.14,2023-05-13,Leeds
S-5632,D-3444,98,1808.59,2024-11-10,Liverpool
S-5633,D-3944,65,1541.67,2021-09-01,Manchester
S-5634,D-3638,73,2716.78,2024-10-09,Liverpool
S-5635,D-8490,91,2230.48,2024-06-16,Leeds
S-5636,D-8605,89,2646.86,2022-02-04,Manchester
S-5637,D-3921,75,2129.11,2022-01-22,Birmingham
S-5638,D-1699,67,3828.48,2020-08-10,London
S-5639,D-9339,91,3195.67,2022-04-07,London
S-5640,D-6334,86,4552.51,2023-08-29,Birmingham
S-5641,D-67,12,4153.94,2022-10-01,Manchester
S-5642,D-2379,68,2275.14,2024-11-24,Birmingham
S-5643,D-5315,16,357.61,2020-10-05,Liverpool
S-5644,D-444,13,4790.81,2020-12-15,Birmingham
S-5645,D-2516,78,917.45,2023-07-08,London
S-5646,D-8121,80,2673.84,2023-08-08,Liverpool
S-5647,D-265,35,3845.15,2023-02-08,Birmingham
S-5648,D-4236,24,3785.28,2022-12-18,London
