Drug_ID,Category,Manufacturer,Dosage_mg,Price_per_Unit,Drug_Name
D-5459,Antidepressant,Merck,172,271.17,Fluoxetine
D-5460,Antifungal,Moderna,464,437.49,Clotrimazole
D-5461,Antiviral,AstraZeneca,73,75.35,Zidovudine
D-5462,Diabetes,AstraZeneca,103,321.21,Sitagliptin
D-5463,Antibiotic,Novartis,305,154.76,Ceftriaxone
D-5464,Diabetes,Moderna,118,390.1,Canagliflozin
D-5465,Cardiovascular,Moderna,308,137.17,Atorvastatin
D-5466,Antifungal,Pfizer,419,216.04,Terbinafine
D-5467,Antifungal,Roche,50,149.5,Terbinafine
D-5468,Antifungal,GSK,128,208.95,Clotrimazole
D-5469,Diabetes,AstraZeneca,35,239.15,Metformin
D-5470,Antiviral,GSK,151,406.05,Remdesivir
D-5471,Antibiotic,Roche,169,17.25,Levofloxacin
D-5472,Antiviral,Pfizer,440,381.83,Oseltamivir
D-5473,Painkiller,Pfizer,399,119.79,Paracetamol
D-5474,Painkiller,Merck,291,387.21,Tramadol
D-5475,Antifungal,Pfizer,396,364.19,Itraconazole
D-5476,Antifungal,Pfizer,287,216.5,Fluconazole
D-5477,Antifungal,Roche,477,152.59,Clotrimazole
D-5478,Diabetes,AstraZeneca,449,15.72,Insulin
D-5479,Antibiotic,Pfizer,50,218.84,Amoxicillin
D-5480,Antibiotic,Roche,425,469.13,Ceftriaxone
D-5481,Antifungal,Merck,374,308.51,Fluconazole
D-5482,Diabetes,Novartis,291,242.48,Glipizide
D-5483,Antibiotic,Moderna,488,380.4,Doxycycline
D-5484,Diabetes,Pfizer,305,255.49,Sitagliptin
D-5485,Antidepressant,Moderna,455,108.11,Mirtazapine
D-5486,Diabetes,Pfizer,363,63.92,Glipizide
D-5487,Antifungal,Moderna,289,293.23,Ketoconazole
D-5488,Antidepressant,Novartis,162,251.62,Sertraline
D-5489,Antiviral,Novartis,474,229.24,Lopinavir
D-5490,Antidepressant,Moderna,292,458.91,Amitriptyline
D-5491,Antiviral,AstraZeneca,346,302.7,Lopinavir
D-5492,Cardiovascular,GSK,162,353.13,Losartan
D-5493,Antiviral,AstraZeneca,61,77.91,Acyclovir
D-5494,Antifungal,Moderna,468,222.4,Itraconazole
D-5495,Antifungal,GSK,216,56.71,Terbinafine
D-5496,Antiviral,Novartis,395,199.78,Zidovudine
D-5497,Antibiotic,GSK,486,281.98,Amoxicillin
D-5498,Painkiller,GSK,30,372.8,Tramadol
D-5499,Antidepressant,Merck,169,356.78,Fluoxetine
D-5500,Antiviral,Pfizer,480,72.67,Oseltamivir
D-5501,Painkiller,Novartis,459,415.78,Codeine
D-5502,Antifungal,Moderna,225,169.06,Fluconazole
D-5503,Antifungal,Pfizer,57,187.3,Terbinafine
D-5504,Cardiovascular,Moderna,346,354.08,Ramipril
D-5505,Cardiovascular,Pfizer,180,155.63,Ramipril
D-5506,Antiviral,AstraZeneca,147,86.02,Lopinavir
D-5507,Antibiotic,AstraZeneca,389,411.71,Levofloxacin
D-5508,Antiviral,Pfizer,36,117.19,Remdesivir
D-5509,Antidepressant,Roche,80,153.54,Sertraline
D-5510,Cardiovascular,AstraZeneca,45,191.08,Atorvastatin
D-5511,Painkiller,Pfizer,58,496.37,Paracetamol
D-5512,Antibiotic,AstraZeneca,495,189.56,Doxycycline
D-5513,Cardiovascular,Pfizer,493,277.25,Amlodipine
D-5514,Antiviral,Pfizer,311,315.28,Lopinavir
D-5515,Antidepressant,Roche,12,130.87,Fluoxetine
D-5516,Antidepressant,Moderna,64,127.48,Mirtazapine
D-5517,Antibiotic,Moderna,466,219.27,Amoxicillin
D-5518,Antidepressant,Novartis,254,197.59,Sertraline
D-5519,Diabetes,Roche,31,473.63,Metformin
D-5520,Diabetes,AstraZeneca,250,455.64,Glipizide
D-5521,Antidepressant,Roche,424,153.45,Fluoxetine
D-5522,Antidepressant,Moderna,194,398.38,Fluoxetine
D-5523,Antidepressant,GSK,217,424.05,Sertraline
D-5524,Diabetes,Novartis,287,355.96,Insulin
D-5525,Antiviral,Moderna,64,197.44,Zidovudine
D-5526,Diabetes,GSK,145,364.94,Glipizide
D-5527,Cardiovascular,GSK,91,175.96,Atorvastatin
D-5528,Cardiovascular,AstraZeneca,312,317.93,Atorvastatin
D-5529,Antibiotic,Roche,491,181.58,Levofloxacin
D-5530,Diabetes,Merck,297,145.3,Insulin
D-5531,Painkiller,AstraZeneca,468,45.75,Ibuprofen
D-5532,Painkiller,AstraZeneca,416,315.42,Ibuprofen
D-5533,Antidepressant,Pfizer,136,137.53,Mirtazapine
D-5534,Cardiovascular,AstraZeneca,51,466.29,Metoprolol
D-5535,Antiviral,Novartis,181,464.9,Acyclovir
D-5536,Diabetes,GSK,96,61.88,Sitagliptin
D-5537,Diabetes,AstraZeneca,104,36.5,Canagliflozin
D-5538,Antidepressant,AstraZeneca,342,6.45,Sertraline
D-5539,Antidepressant,Merck,480,11.5,Fluoxetine
D-5540,Cardiovascular,GSK,301,84.97,Atorvastatin
D-5541,Antiviral,Merck,368,86.96,Acyclovir
D-5542,Antifungal,Pfizer,453,259.24,Terbinafine
D-5543,Cardiovascular,Merck,63,51.55,Ramipril
D-5544,Antibiotic,Pfizer,332,284.45,Ceftriaxone
D-5545,Painkiller,Merck,425,40.54,Tramadol
D-5546,Antiviral,Moderna,18,417.89,Acyclovir
D-5547,Painkiller,Merck,250,146.91,Paracetamol
D-5548,Diabetes,GSK,121,499.22,Canagliflozin
D-5549,Antiviral,Moderna,383,117.82,Lopinavir
D-5550,Cardiovascular,AstraZeneca,372,382.79,Ramipril
D-5551,Antiviral,Moderna,74,419.7,Acyclovir
D-5552,Diabetes,Novartis,96,335.48,Canagliflozin
D-5553,Antifungal,Novartis,387,196.37,Clotrimazole
D-5554,Diabetes,GSK,500,445.23,Glipizide
D-5555,Antidepressant,Merck,430,354.09,Amitriptyline
D-5556,Diabetes,Merck,452,131.3,Canagliflozin
D-5557,Antibiotic,Novartis,359,283.41,Amoxicillin
D-5558,Antifungal,Merck,270,348.53,Itraconazole
D-5559,Diabetes,Pfizer,132,406.38,Sitagliptin
D-5560,Painkiller,Pfizer,218,147.46,Codeine
D-5561,Antibiotic,Roche,12,369.29,Ceftriaxone
D-5562,Antidepressant,Novartis,358,68.59,Fluoxetine
D-5563,Cardiovascular,GSK,277,406.13,Amlodipine
D-5564,Antifungal,AstraZeneca,458,430.42,Ketoconazole
D-5565,Antiviral,Moderna,149,270.33,Oseltamivir
D-5566,Painkiller,Pfizer,305,147.86,Tramadol
D-5567,Diabetes,AstraZeneca,416,320.28,Insulin
D-5568,Diabetes,Moderna,383,124.48,Glipizide
D-5569,Antifungal,Moderna,407,104.63,Terbinafine
D-5570,Antifungal,Merck,441,467.45,Fluconazole
D-5571,Antibiotic,Novartis,106,406.89,Azithromycin
D-5572,Painkiller,AstraZeneca,262,215.25,Aspirin
D-5573,Painkiller,AstraZeneca,290,427.11,Ibuprofen
D-5574,Diabetes,Novartis,131,177.2,Sitagliptin
D-5575,Painkiller,Novartis,40,466.75,Codeine
D-5576,Diabetes,Novartis,230,19.64,Glipizide
D-5577,Antibiotic,GSK,118,364.37,Ceftriaxone
D-5578,Painkiller,Novartis,323,294.65,Aspirin
D-5579,Antibiotic,Roche,351,355.0,Azithromycin
D-5580,Antiviral,Merck,208,97.65,Zidovudine
D-5581,Antibiotic,GSK,108,281.13,Doxycycline
D-5582,Antidepressant,AstraZeneca,432,98.36,Escitalopram
D-5583,Cardiovascular,Moderna,280,191.67,Atorvastatin
D-5584,Painkiller,Merck,159,232.54,Aspirin
D-5585,Antidepressant,GSK,186,301.89,Amitriptyline
D-5586,Antidepressant,Moderna,79,191.89,Mirtazapine
D-5587,Diabetes,Novartis,217,210.67,Insulin
D-5588,Antiviral,Novartis,312,220.58,Acyclovir
D-5589,Antifungal,Roche,220,43.59,Itraconazole
D-5590,Antiviral,Novartis,476,74.08,Lopinavir
D-5591,Cardiovascular,Roche,306,160.16,Metoprolol
D-5592,Antibiotic,Roche,157,200.11,Ceftriaxone
D-5593,Cardiovascular,Novartis,147,124.05,Losartan
D-5594,Antibiotic,Roche,137,91.08,Ceftriaxone
D-5595,Painkiller,Roche,325,475.31,Tramadol
D-5596,Antidepressant,Merck,448,20.88,Escitalopram
D-5597,Antiviral,Moderna,465,397.75,Lopinavir
D-5598,Antifungal,Novartis,73,419.95,Fluconazole
D-5599,Antiviral,Pfizer,371,71.15,Lopinavir
D-5600,Painkiller,Roche,225,350.98,Codeine
D-5601,Diabetes,GSK,140,113.99,Sitagliptin
D-5602,Antiviral,Novartis,341,308.79,Remdesivir
D-5603,Antifungal,Roche,319,274.39,Clotrimazole
D-5604,Antifungal,Roche,264,40.82,Terbinafine
D-5605,Antidepressant,Merck,10,494.34,Mirtazapine
D-5606,Antidepressant,GSK,68,363.97,Fluoxetine
D-5607,Painkiller,Merck,217,486.11,Aspirin
D-5608,Diabetes,GSK,312,279.09,Sitagliptin
D-5609,Antidepressant,Moderna,107,446.1,Mirtazapine
D-5610,Cardiovascular,GSK,392,246.67,Metoprolol
D-5611,Diabetes,Pfizer,139,310.51,Metformin
D-5612,Cardiovascular,Moderna,363,12.99,Amlodipine
D-5613,Antibiotic,AstraZeneca,75,239.8,Doxycycline
D-5614,Antidepressant,Pfizer,305,228.91,Amitriptyline
D-5615,Antibiotic,Moderna,104,40.72,Levofloxacin
D-5616,Antiviral,Merck,426,79.11,Acyclovir
D-5617,Antibiotic,Pfizer,338,155.69,Levofloxacin
D-5618,Painkiller,AstraZeneca,307,408.05,Tramadol
D-5619,Diabetes,Roche,71,64.55,Glipizide
D-5620,Antifungal,Novartis,353,150.41,Ketoconazole
D-5621,Diabetes,Moderna,137,310.31,Metformin
D-5622,Painkiller,Pfizer,77,109.59,Aspirin
D-5623,Diabetes,Pfizer,374,389.55,Glipizide
D-5624,Painkiller,AstraZeneca,30,178.48,Codeine
D-5625,Cardiovascular,AstraZeneca,128,231.67,Metoprolol
D-5626,Painkiller,Merck,137,426.48,Aspirin
D-5627,Cardiovascular,Merck,391,454.44,Losartan
D-5628,Painkiller,Merck,33,219.97,Ibuprofen
D-5629,Antidepressant,Merck,384,157.05,Mirtazapine
D-5630,Cardiovascular,Merck,46,434.93,Amlodipine
D-5631,Antiviral,Moderna,360,191.56,Oseltamivir
D-5632,Antifungal,AstraZeneca,212,31.01,Ketoconazole
D-5633,Antibiotic,Novartis,78,277.04,Ceftriaxone
D-5634,Diabetes,Moderna,121,126.93,Canagliflozin
D-5635,Diabetes,Merck,151,377.05,Metformin
D-5636,Diabetes,Merck,67,192.91,Canagliflozin
D-5637,Cardiovascular,Roche,304,37.91,Ramipril
D-5638,Antibiotic,Novartis,11,294.36,Ceftriaxone
D-5639,Antiviral,Moderna,343,376.47,Remdesivir
D-5640,Painkiller,Moderna,117,368.86,Tramadol
D-5641,Cardiovascular,Merck,377,323.21,Metoprolol
D-5642,Painkiller,Moderna,66,447.35,Codeine
D-5643,Antifungal,Pfizer,434,318.68,Itraconazole
D-5644,Diabetes,GSK,366,181.23,Canagliflozin
D-5645,Antibiotic,Moderna,17,380.18,Amoxicillin
D-5646,Painkiller,Pfizer,221,321.48,Paracetamol
D-5647,Antidepressant,GSK,64,245.55,Mirtazapine
D-5648,Antifungal,GSK,184,222.14,Ketoconazole
D-5649,Diabetes,Moderna,115,426.15,Insulin
D-5650,Antidepressant,Novartis,238,135.04,Mirtazapine
D-5651,Cardiovascular,GSK,83,50.88,Losartan
D-5652,Cardiovascular,Pfizer,85,305.89,Losartan
D-5653,Cardiovascular,GSK,380,18.03,Losartan
D-5654,Antidepressant,Novartis,341,464.01,Escitalopram
D-5655,Antiviral,AstraZeneca,412,484.53,Zidovudine
D-5656,Antiviral,Pfizer,73,460.03,Lopinavir
D-5657,Diabetes,GSK,454,276.05,Sitagliptin
D-5658,Antidepressant,Pfizer,198,6.23,Fluoxetine
D-5659,Antiviral,GSK,176,93.56,Acyclovir
D-5660,Antidepressant,Roche,220,401.78,Sertraline
D-5661,Painkiller,Pfizer,203,174.92,Ibuprofen
D-5662,Antiviral,Novartis,347,365.66,Zidovudine
D-5663,Antidepressant,Merck,275,489.49,Fluoxetine
D-5664,Cardiovascular,Roche,358,416.71,Losartan
D-5665,Antifungal,Merck,150,391.99,Itraconazole
D-5666,Diabetes,Moderna,237,139.19,Canagliflozin
D-5667,Antifungal,Pfizer,349,147.83,Clotrimazole
D-5668,Antiviral,Moderna,113,343.26,Oseltamivir
D-5669,Antifungal,AstraZeneca,449,438.13,Itraconazole
D-5670,Antibiotic,Moderna,335,202.67,Amoxicillin
D-5671,Antibiotic,Pfizer,84,74.64,Azithromycin
D-5672,Antifungal,Moderna,115,269.06,Terbinafine
D-5673,Cardiovascular,Pfizer,209,270.29,Metoprolol
D-5674,Diabetes,Pfizer,190,288.47,Sitagliptin
D-5675,Diabetes,Roche,106,153.84,Glipizide
D-5676,Antidepressant,Merck,455,378.74,Mirtazapine
D-5677,Antifungal,Merck,350,478.57,Clotrimazole
D-5678,Cardiovascular,Novartis,449,37.72,Metoprolol
D-5679,Antifungal,Moderna,494,462.95,Terbinafine
D-5680,Antifungal,Merck,349,141.62,Ketoconazole
D-5681,Antidepressant,Moderna,134,366.95,Sertraline
D-5682,Antidepressant,Novartis,260,349.4,Escitalopram
D-5683,Cardiovascular,GSK,260,190.03,Amlodipine
D-5684,Antibiotic,Moderna,495,243.69,Doxycycline
D-5685,Antiviral,GSK,150,292.23,Lopinavir
D-5686,Antibiotic,Roche,233,103.0,Ceftriaxone
D-5687,Antidepressant,GSK,35,182.01,Escitalopram
D-5688,Antidepressant,AstraZeneca,139,61.66,Amitriptyline
D-5689,Cardiovascular,Novartis,11,349.86,Metoprolol
D-5690,Antidepressant,Novartis,231,296.24,Escitalopram
D-5691,Diabetes,GSK,247,265.36,Sitagliptin
D-5692,Antidepressant,AstraZeneca,91,235.95,Mirtazapine
D-5693,Antidepressant,Novartis,41,412.83,Amitriptyline
D-5694,Cardiovascular,Merck,410,110.76,Ramipril
D-5695,Cardiovascular,GSK,465,71.34,Atorvastatin
D-5696,Cardiovascular,GSK,436,345.66,Atorvastatin
D-5697,Antidepressant,Pfizer,40,148.31,Escitalopram
D-5698,Painkiller,AstraZeneca,393,293.67,Aspirin
D-5699,Painkiller,Pfizer,244,146.28,Paracetamol
D-5700,Antifungal,Moderna,278,223.2,Ketoconazole
D-5701,Diabetes,Pfizer,158,327.06,Sitagliptin
D-5702,Painkiller,GSK,114,215.34,Codeine
D-5703,Antibiotic,Pfizer,221,259.35,Ceftriaxone
D-5704,Diabetes,Roche,66,30.62,Glipizide
D-5705,Diabetes,Merck,461,266.53,Glipizide
D-5706,Diabetes,Moderna,157,190.12,Canagliflozin
D-5707,Diabetes,Roche,82,30.54,Glipizide
D-5708,Antifungal,Moderna,155,54.45,Ketoconazole
D-5709,Antiviral,Pfizer,153,349.87,Zidovudine
D-5710,Cardiovascular,Novartis,100,242.81,Losartan
D-5711,Antidepressant,Merck,228,125.39,Fluoxetine
D-5712,Cardiovascular,Novartis,403,159.45,Metoprolol
D-5713,Painkiller,GSK,17,293.24,Paracetamol
D-5714,Cardiovascular,Novartis,252,165.66,Amlodipine
D-5715,Antibiotic,Roche,412,469.47,Ceftriaxone
D-5716,Cardiovascular,GSK,400,128.83,Atorvastatin
D-5717,Antiviral,Merck,281,219.4,Remdesivir
D-5718,Antidepressant,AstraZeneca,43,269.76,Amitriptyline
D-5719,Antidepressant,Roche,310,89.56,Escitalopram
D-5720,Antiviral,Roche,242,56.42,Acyclovir
D-5721,Antiviral,AstraZeneca,188,401.09,Remdesivir
D-5722,Antiviral,GSK,165,245.51,Remdesivir
D-5723,Cardiovascular,Moderna,339,276.51,Losartan
D-5724,Antibiotic,Novartis,124,276.65,Amoxicillin
D-5725,Antifungal,Moderna,240,53.17,Fluconazole
D-5726,Cardiovascular,AstraZeneca,112,309.49,Amlodipine
D-5727,Antifungal,Pfizer,362,205.67,Ketoconazole
D-5728,Diabetes,Roche,452,264.63,Metformin
D-5729,Painkiller,Novartis,151,214.51,Tramadol
D-5730,Antidepressant,Moderna,439,68.79,Amitriptyline
D-5731,Cardiovascular,GSK,254,381.69,Metoprolol
D-5732,Cardiovascular,Moderna,209,420.28,Amlodipine
D-5733,Painkiller,Novartis,148,206.24,Codeine
D-5734,Cardiovascular,Roche,92,276.22,Atorvastatin
D-5735,Antifungal,Pfizer,255,419.74,Clotrimazole
D-5736,Cardiovascular,Moderna,122,75.68,Losartan
D-5737,Diabetes,Novartis,234,216.77,Metformin
D-5738,Antiviral,Moderna,473,291.2,Acyclovir
D-5739,Cardiovascular,Merck,78,102.97,Amlodipine
D-5740,Antidepressant,GSK,18,462.63,Sertraline
D-5741,Antifungal,Roche,409,362.14,Terbinafine
D-5742,Antidepressant,Roche,130,189.28,Sertraline
D-5743,Diabetes,Merck,340,135.32,Canagliflozin
D-5744,Painkiller,Pfizer,258,354.83,Tramadol
D-5745,Diabetes,Merck,206,102.11,Glipizide
D-5746,Cardiovascular,GSK,122,205.1,Atorvastatin
D-5747,Antifungal,Novartis,495,31.13,Clotrimazole
D-5748,Painkiller,Novartis,292,101.64,Codeine
D-5749,Antidepressant,AstraZeneca,270,96.58,Escitalopram
D-5750,Antibiotic,GSK,338,253.59,Amoxicillin
D-5751,Antiviral,GSK,488,437.77,Acyclovir
D-5752,Painkiller,Novartis,84,488.52,Ibuprofen
D-5753,Cardiovascular,Merck,66,347.23,Amlodipine
D-5754,Antidepressant,Novartis,147,170.89,Mirtazapine
D-5755,Cardiovascular,Moderna,379,349.21,Amlodipine
D-5756,Diabetes,Pfizer,199,339.26,Metformin
D-5757,Antifungal,Merck,277,458.18,Terbinafine
D-5758,Diabetes,AstraZeneca,140,73.36,Metformin
D-5759,Painkiller,GSK,363,147.71,Aspirin
D-5760,Cardiovascular,Novartis,60,52.31,Losartan
D-5761,Antidepressant,Moderna,149,148.19,Fluoxetine
D-5762,Cardiovascular,AstraZeneca,451,80.93,Losartan
D-5763,Antibiotic,Pfizer,347,204.84,Levofloxacin
D-5764,Painkiller,Pfizer,274,242.8,Tramadol
D-5765,Antidepressant,Pfizer,419,56.03,Amitriptyline
D-5766,Painkiller,AstraZeneca,168,42.32,Codeine
D-5767,Cardiovascular,Roche,392,163.28,Metoprolol
D-5768,Diabetes,Merck,216,296.47,Insulin
D-5769,Antidepressant,Merck,20,75.13,Fluoxetine
D-5770,Antiviral,AstraZeneca,42,52.25,Zidovudine
D-5771,Diabetes,Pfizer,300,430.66,Canagliflozin
D-5772,Antidepressant,Moderna,500,215.09,Sertraline
D-5773,Antidepressant,AstraZeneca,463,128.68,Escitalopram
D-5774,Antidepressant,Moderna,64,425.16,Fluoxetine
D-5775,Antifungal,Roche,133,262.06,Ketoconazole
D-5776,Antidepressant,Pfizer,470,68.72,Fluoxetine
D-5777,Antiviral,Pfizer,154,427.18,Lopinavir
D-5778,Diabetes,Moderna,139,142.55,Metformin
D-5779,Antibiotic,Roche,424,20.6,Amoxicillin
D-5780,Antiviral,Pfizer,135,163.16,Zidovudine
D-5781,Antibiotic,Merck,397,435.19,Amoxicillin
D-5782,Diabetes,AstraZeneca,500,295.62,Canagliflozin
D-5783,Cardiovascular,Moderna,352,96.17,Ramipril
D-5784,Antifungal,Roche,486,92.17,Fluconazole
D-5785,Antifungal,Moderna,294,189.36,Itraconazole
D-5786,Antifungal,GSK,448,74.22,Fluconazole
D-5787,Antibiotic,Pfizer,324,18.63,Amoxicillin
D-5788,Antiviral,Moderna,304,480.64,Remdesivir
D-5789,Painkiller,AstraZeneca,419,370.88,Ibuprofen
D-5790,Antifungal,Pfizer,483,379.97,Ketoconazole
D-5791,Antibiotic,Roche,281,425.92,Levofloxacin
D-5792,Diabetes,Roche,481,61.37,Metformin
D-5793,Cardiovascular,Pfizer,103,107.83,Ramipril
D-5794,Antiviral,Roche,331,269.42,Remdesivir
D-5795,Antifungal,Merck,264,108.49,Clotrimazole
D-5796,Antidepressant,Novartis,280,290.06,Amitriptyline
D-5797,Antiviral,Pfizer,11,100.26,Remdesivir
D-5798,Antibiotic,Pfizer,86,322.66,Levofloxacin
D-5799,Diabetes,AstraZeneca,500,184.99,Sitagliptin
D-5800,Diabetes,Pfizer,20,260.93,Glipizide
D-5801,Painkiller,AstraZeneca,177,477.9,Tramadol
D-5802,Painkiller,Pfizer,403,62.79,Tramadol
D-5803,Painkiller,AstraZeneca,363,111.27,Paracetamol
D-5804,Antidepressant,Merck,404,125.41,Escitalopram
D-5805,Antiviral,AstraZeneca,293,300.86,Acyclovir
D-5806,Antifungal,Novartis,224,171.09,Itraconazole
D-5807,Antiviral,Roche,300,430.66,Oseltamivir
D-5808,Painkiller,Moderna,184,341.24,Ibuprofen
D-5809,Antidepressant,AstraZeneca,10,169.96,Escitalopram
D-5810,Diabetes,Merck,256,112.21,Canagliflozin
D-5811,Cardiovascular,Novartis,109,96.91,Ramipril
D-5812,Painkiller,GSK,105,202.87,Codeine
D-5813,Diabetes,AstraZeneca,65,387.39,Metformin
D-5814,Antibiotic,Moderna,385,152.48,Amoxicillin
D-5815,Antiviral,GSK,166,224.15,Remdesivir
D-5816,Antidepressant,GSK,379,397.56,Fluoxetine
D-5817,Cardiovascular,Pfizer,401,90.77,Amlodipine
D-5818,Painkiller,AstraZeneca,227,293.91,Tramadol
D-5819,Antidepressant,Novartis,138,217.87,Fluoxetine
D-5820,Cardiovascular,GSK,366,100.7,Atorvastatin
D-5821,Antibiotic,Roche,421,91.06,Doxycycline
D-5822,Antibiotic,Pfizer,149,31.98,Amoxicillin
D-5823,Antiviral,Roche,310,406.07,Zidovudine
D-5824,Antidepressant,Merck,112,475.62,Amitriptyline
D-5825,Painkiller,Merck,331,127.52,Aspirin
D-5826,Diabetes,Moderna,215,376.43,Metformin
D-5827,Diabetes,Pfizer,352,320.15,Insulin
D-5828,Painkiller,Roche,441,239.41,Paracetamol
D-5829,Antifungal,Merck,318,452.93,Itraconazole
D-5830,Diabetes,Novartis,299,411.37,Metformin
D-5831,Painkiller,Novartis,298,141.98,Paracetamol
D-5832,Antiviral,Roche,192,288.56,Lopinavir
D-5833,Diabetes,Merck,59,320.3,Insulin
D-5834,Diabetes,Merck,204,183.46,Insulin
D-5835,Diabetes,Pfizer,251,312.81,Metformin
D-5836,Antibiotic,AstraZeneca,329,416.04,Ceftriaxone
D-5837,Painkiller,Moderna,110,181.32,Tramadol
D-5838,Antifungal,Moderna,465,418.25,Terbinafine
D-5839,Antiviral,GSK,135,50.6,Zidovudine
D-5840,Cardiovascular,Novartis,176,345.74,Amlodipine
D-5841,Antiviral,Pfizer,33,498.65,Remdesivir
D-5842,Antiviral,GSK,449,491.01,Acyclovir
D-5843,Antiviral,Pfizer,182,205.12,Zidovudine
D-5844,Antiviral,GSK,192,407.97,Oseltamivir
D-5845,Antiviral,Moderna,251,283.55,Remdesivir
D-5846,Antibiotic,Moderna,398,37.84,Ceftriaxone
D-5847,Antibiotic,Merck,133,246.52,Azithromycin
D-5848,Antifungal,GSK,282,449.13,Ketoconazole
D-5849,Painkiller,GSK,180,480.42,Paracetamol
D-5850,Cardiovascular,Moderna,262,188.02,Amlodipine
D-5851,Antidepressant,Merck,126,126.91,Fluoxetine
D-5852,Antibiotic,GSK,230,321.59,Amoxicillin
D-5853,Antidepressant,Moderna,500,34.99,Mirtazapine
D-5854,Diabetes,Roche,297,458.48,Insulin
D-5855,Diabetes,Roche,18,211.16,Sitagliptin
D-5856,Antifungal,GSK,363,57.09,Clotrimazole
D-5857,Painkiller,Roche,49,239.0,Ibuprofen
D-5858,Antibiotic,GSK,62,496.35,Amoxicillin
D-5859,Cardiovascular,Roche,299,113.49,Losartan
D-5860,Antibiotic,Merck,468,205.14,Ceftriaxone
D-5861,Cardiovascular,AstraZeneca,80,292.89,Metoprolol
D-5862,Cardiovascular,Novartis,128,188.58,Metoprolol
D-5863,Painkiller,Merck,220,147.83,Aspirin
D-5864,Painkiller,Moderna,453,223.56,Codeine
D-5865,Cardiovascular,AstraZeneca,32,496.25,Atorvastatin
D-5866,Antidepressant,AstraZeneca,114,139.04,Fluoxetine
D-5867,Antidepressant,AstraZeneca,249,383.52,Fluoxetine
D-5868,Painkiller,Roche,221,219.98,Ibuprofen
D-5869,Antibiotic,Merck,283,162.3,Ceftriaxone
D-5870,Antiviral,Novartis,388,120.5,Oseltamivir
D-5871,Antifungal,Pfizer,47,108.15,Itraconazole
D-5872,Antifungal,GSK,62,292.38,Clotrimazole
D-5873,Antidepressant,Merck,358,346.25,Escitalopram
D-5874,Painkiller,GSK,290,463.34,Tramadol
D-5875,Antibiotic,Novartis,235,68.0,Amoxicillin
D-5876,Diabetes,Moderna,377,318.73,Sitagliptin
D-5877,Antibiotic,Moderna,79,384.11,Azithromycin
D-5878,Antidepressant,Roche,123,277.96,Escitalopram
D-5879,Antidepressant,Roche,387,172.85,Amitriptyline
D-5880,Antiviral,Pfizer,119,128.67,Remdesivir
D-5881,Cardiovascular,Moderna,121,148.37,Amlodipine
D-5882,Antifungal,Roche,199,439.33,Clotrimazole
D-5883,Antifungal,GSK,59,355.0,Ketoconazole
D-5884,Antifungal,Novartis,28,494.99,Itraconazole
D-5885,Antidepressant,Pfizer,141,249.46,Amitriptyline
D-5886,Antiviral,Merck,15,298.23,Acyclovir
D-5887,Cardiovascular,Pfizer,480,152.42,Atorvastatin
D-5888,Painkiller,Moderna,310,172.68,Ibuprofen
D-5889,Antidepressant,Merck,219,45.49,Amitriptyline
D-5890,Antiviral,Merck,71,322.27,Zidovudine
D-5891,Antidepressant,AstraZeneca,153,432.39,Sertraline
D-5892,Diabetes,Roche,339,350.43,Insulin
D-5893,Painkiller,Merck,311,212.08,Codeine
D-5894,Painkiller,Merck,465,102.28,Aspirin
D-5895,Diabetes,Merck,240,314.52,Metformin
D-5896,Antiviral,Pfizer,467,465.95,Oseltamivir
D-5897,Antibiotic,Novartis,117,165.37,Amoxicillin
D-5898,Painkiller,Pfizer,57,110.19,Aspirin
D-5899,Painkiller,Novartis,184,331.38,Codeine
D-5900,Cardiovascular,AstraZeneca,482,208.36,Ramipril
D-5901,Painkiller,Moderna,131,167.62,Codeine
D-5902,Painkiller,AstraZeneca,323,375.8,Paracetamol
D-5903,Cardiovascular,Moderna,70,126.94,Metoprolol
D-5904,Antibiotic,Pfizer,57,290.99,Levofloxacin
D-5905,Antifungal,AstraZeneca,422,209.41,Fluconazole
D-5906,Antifungal,Roche,138,55.13,Clotrimazole
D-5907,Painkiller,AstraZeneca,415,366.71,Codeine
D-5908,Antibiotic,AstraZeneca,316,77.82,Amoxicillin
D-5909,Antidepressant,Pfizer,284,284.93,Sertraline
